wind spd [m/s],Surface T[K],TOA T[K],transmittance,jakobian,TCWV [cm]
0,271.46,270.495,0.8808,0.8839,0.8966929073638807
0,271.46,270.791,0.866,0.8667,0.9110817659445377
0,271.46,270.276,0.9253,0.9308,0.5051266232607465
0,271.46,270.625,0.8686,0.8711,0.8524996813386835
0,271.46,270.52,0.8775,0.8806,0.9022256835922562
0,271.46,270.796,0.866,0.8666,0.9139382459861422
0,271.46,270.264,0.9241,0.9297,0.524247576899349
0,271.46,270.656,0.8703,0.8724,0.8259041568731422
0,271.46,270.548,0.8763,0.8795,0.9087489101782975
0,271.46,270.803,0.8714,0.872,0.8995870149337442
0,271.46,270.267,0.9236,0.9292,0.5285072374358217
0,271.46,270.68,0.8702,0.8721,0.8185685733660323
0,271.46,270.565,0.8698,0.8729,0.9061566386074755
0,271.46,270.81,0.8774,0.8778,0.8802829202632909
0,271.46,270.321,0.9265,0.9315,0.5005287738422397
0,271.46,270.693,0.868,0.8697,0.8334611207700897
0,271.46,270.594,0.8719,0.8746,0.8953234284898514
0,271.46,270.819,0.883,0.8833,0.8631152330306475
0,271.46,270.355,0.9263,0.9309,0.5001591267150354
0,271.46,270.703,0.863,0.8647,0.8592229762457111
0,271.51,270.65,0.8717,0.8744,0.9120931714703797
0,271.46,270.834,0.8863,0.8865,0.8561072333569569
0,271.46,270.362,0.9193,0.9237,0.5386240969138288
0,271.46,270.714,0.8567,0.8582,0.8961354285102457
0,271.841,270.907,0.8616,0.8645,1.0008046580636611
0,272.035,271.358,0.8876,0.8876,0.8554775585954429
0,271.491,270.421,0.9119,0.916,0.5877069131660659
0,271.46,270.713,0.8504,0.8519,0.9454323341813975
0,272.132,271.139,0.8494,0.8525,1.0887718537930895
0,272.34,271.64,0.8878,0.8888,0.8572289211912325
0,272.885,271.749,0.9029,0.908,0.6610944104255786
0,271.463,270.702,0.8457,0.8474,0.9994343124308503
0,272.092,271.146,0.8413,0.8439,1.1237237486807419
0,272.11,271.453,0.8875,0.8872,0.8572182141709963
0,272.262,271.197,0.8928,0.8967,0.7666057216276712
0,272.62,271.682,0.8441,0.8473,1.057017686977714
0,272.454,271.525,0.8373,0.8402,1.1431009060178552
0,272.347,271.684,0.8877,0.8883,0.8613863041915435
0,272.867,271.743,0.8854,0.8904,0.8637974231771297
0,273.13,272.096,0.8407,0.844,1.1055495505600792
0,273.568,272.553,0.8342,0.838,1.163316015152983
0,273.151,272.423,0.8899,0.8902,0.8621498167060109
0,273.422,272.227,0.878,0.8829,0.9431160488036182
0,273.302,272.226,0.8381,0.8415,1.1447752290537543
0,271.46,270.545,0.9629,0.9661,0.18897452239041881
0,271.46,270.694,0.8328,0.8345,1.1910468916500538
0,271.46,270.199,0.9268,0.9331,0.5646855959986337
0,271.46,270.22,0.9057,0.9116,0.6705255107503583
0,271.46,270.524,0.9605,0.964,0.22924046437876341
0,271.46,270.751,0.8288,0.8299,1.2384533454339657
0,271.46,270.153,0.9205,0.9272,0.5984981109757156
0,271.46,270.248,0.8967,0.9022,0.7595989965992466
0,271.46,270.487,0.9562,0.9598,0.3027618503770401
0,271.46,270.748,0.8257,0.8269,1.2571587647157796
0,271.46,270.164,0.9193,0.9259,0.6129678840378723
0,271.46,270.284,0.8889,0.8939,0.8351758755538332
0,271.46,270.421,0.948,0.9521,0.43192333773510844
0,271.46,270.737,0.8259,0.8271,1.254522849291042
0,271.46,270.18,0.9193,0.9258,0.6177790071023236
0,271.46,270.331,0.8796,0.884,0.8954436020455511
0,271.46,270.246,0.923,0.9288,0.6128546445524212
0,271.46,270.712,0.8304,0.832,1.2444365812994245
0,271.46,270.19,0.9191,0.9254,0.615126419317504
0,271.46,270.393,0.8746,0.8782,0.9347692127280979
0,271.46,270.175,0.9009,0.9073,0.73297476712231
0,271.46,270.674,0.8394,0.8413,1.2263939775560462
0,271.46,270.19,0.9176,0.9239,0.6097308459055845
0,271.46,270.436,0.8692,0.8724,0.9508743556668179
0,271.46,270.231,0.8889,0.8945,0.7927366633865796
0,271.46,270.655,0.8512,0.8533,1.1784853135372426
0,271.46,270.189,0.9166,0.9229,0.5999274981772572
0,271.46,270.469,0.8637,0.8668,0.9529928160992795
0,271.46,270.375,0.8837,0.8877,0.8372714943431244
0,271.46,270.708,0.8758,0.8774,0.9994473647983767
0,271.46,270.214,0.9189,0.925,0.5688949845258066
0,271.46,270.506,0.8625,0.8656,0.9495358761656633
0,271.46,270.519,0.8846,0.8878,0.8774277148669526
0,271.46,270.754,0.8903,0.8913,0.8497268690123538
0,271.46,270.241,0.9211,0.9269,0.5390234687686417
0,271.46,270.54,0.8612,0.8643,0.9502662479032085
0,271.46,270.523,0.8796,0.8828,0.888702513090607
0,271.46,270.773,0.8926,0.8934,0.8128972686901236
0,271.46,270.249,0.9215,0.9273,0.5447287809802533
0,271.46,270.566,0.8595,0.8626,0.95670856000775
0,271.46,270.54,0.8681,0.8712,0.9308882238073144
0,271.46,270.78,0.8919,0.8927,0.8192870654096966
0,271.46,270.258,0.9207,0.9264,0.5471224118327871
0,271.46,270.58,0.8582,0.8612,0.968193113856414
0,271.46,270.543,0.8594,0.8625,0.9925545930567523
0,271.46,270.783,0.8932,0.8939,0.8196072563005717
0,271.46,270.288,0.9213,0.9266,0.5376861619411317
0,271.46,270.58,0.8547,0.8577,0.9860967302799633
0,271.46,270.539,0.8531,0.8562,1.0642055136055637
0,271.46,270.787,0.8965,0.8971,0.8176996221951432
0,271.46,270.327,0.9234,0.9282,0.5290489616739661
0,271.46,270.587,0.8543,0.8572,1.0066446238011961
0,271.461,270.547,0.8477,0.8507,1.113799411623745
0,271.46,270.791,0.8959,0.8966,0.831728367995187
0,271.46,270.359,0.925,0.9295,0.5337524027063268
0,271.46,270.583,0.8513,0.8542,1.029190549270138
0,271.781,270.842,0.8395,0.8426,1.1393765455073857
0,271.655,270.964,0.8894,0.8901,0.8827243758062131
0,271.46,270.368,0.9214,0.9258,0.5698860976990103
0,271.46,270.587,0.8511,0.854,1.0522537257881133
0,272.17,271.219,0.8398,0.8423,1.1454693498799284
0,272.395,271.607,0.879,0.881,0.9632947030841317
0,271.73,270.62,0.9143,0.9194,0.620326156230721
0,271.46,270.583,0.852,0.8549,1.070777482626585
0,272.517,271.562,0.837,0.8404,1.1606974349038666
0,272.97,272.115,0.8706,0.8725,1.029601239974915
0,272.968,271.777,0.9085,0.9141,0.6703151942814316
0,271.912,270.969,0.8537,0.8566,1.0878077630995295
0,273.225,272.233,0.8334,0.8361,1.1612401278724132
0,273.006,272.152,0.8614,0.8631,1.0967406300826479
0,273.483,272.264,0.9045,0.9098,0.7218988135601864
0,273.804,272.609,0.8559,0.8615,1.1038006352832006
0,273.5,272.539,0.8318,0.8349,1.1788251339652174
0,273.357,272.464,0.8527,0.8546,1.1532418307984889
0,274.091,272.824,0.901,0.9072,0.7675489591246757
0,274.192,272.944,0.8592,0.8647,1.1122934437346088
0,271.46,270.559,0.9648,0.9679,0.14781877603462956
0,271.46,270.502,0.8392,0.8423,1.161533602198508
0,271.46,270.167,0.9236,0.9303,0.5775926539644018
0,271.46,270.21,0.917,0.9231,0.585433710798285
0,271.46,270.55,0.9633,0.9665,0.1789086487230604
0,271.46,270.657,0.8235,0.8257,1.2827778599215838
0,271.46,270.149,0.9177,0.9245,0.6302609963647117
0,271.46,270.219,0.9084,0.9143,0.6579014240336915
0,271.46,270.534,0.9613,0.9646,0.21768967996206653
0,271.46,270.713,0.8184,0.82,1.3309046412383432
0,271.46,270.147,0.9149,0.9217,0.6600825970132511
0,271.46,270.23,0.9001,0.9058,0.7331972691999815
0,271.46,270.494,0.9567,0.9602,0.2903574615184594
0,271.46,270.76,0.816,0.817,1.3271266436550708
0,271.46,270.162,0.9151,0.9217,0.6751119393472798
0,271.46,270.245,0.8926,0.8981,0.7999179128448553
0,271.46,270.443,0.9502,0.9541,0.40147257218316146
0,271.46,270.757,0.8187,0.8198,1.3011571739584875
0,271.46,270.168,0.9144,0.921,0.679559125695319
0,271.46,270.277,0.8856,0.8906,0.8543095756450981
0,271.46,270.303,0.9314,0.9366,0.5812689348554299
0,271.46,270.741,0.8201,0.8214,1.290443780495888
0,271.46,270.18,0.9144,0.9208,0.6641977127765344
0,271.46,270.323,0.8805,0.885,0.896292770721908
0,271.46,270.165,0.9024,0.9089,0.7313503082092254
0,271.46,270.721,0.8219,0.8234,1.2924653678881166
0,271.46,270.194,0.9152,0.9214,0.6354913757501287
0,271.46,270.36,0.8758,0.8798,0.9280862475972936
0,271.46,270.212,0.8878,0.8936,0.8177378615531298
0,271.46,270.704,0.8324,0.8341,1.2650248045968806
0,271.46,270.201,0.9157,0.9219,0.6180950171567253
0,271.46,270.399,0.8726,0.8761,0.9474334762635559
0,271.46,270.346,0.878,0.8822,0.8784944399973489
0,271.46,270.665,0.8399,0.842,1.2539940244629921
0,271.46,270.201,0.9154,0.9216,0.6079679605165883
0,271.46,270.426,0.8692,0.8724,0.9606201914007333
0,271.46,270.515,0.8793,0.8825,0.9179827464016764
0,271.46,270.625,0.8474,0.8499,1.238020169986693
0,271.46,270.231,0.9174,0.9233,0.5744141985285495
0,271.46,270.441,0.8653,0.8684,0.9747422412342646
0,271.46,270.505,0.8824,0.8856,0.9368548892843123
0,271.46,270.634,0.8593,0.8617,1.151542473729561
0,271.46,270.257,0.9191,0.9247,0.5470972758281372
0,271.46,270.452,0.8623,0.8654,0.9852070788699507
0,271.46,270.469,0.8713,0.8745,1.0035657436535415
0,271.46,270.684,0.8722,0.8741,1.034197304890049
0,271.46,270.278,0.9192,0.9246,0.542401278724131
0,271.46,270.474,0.8636,0.8667,0.991943579101936
0,271.46,270.478,0.8585,0.8616,1.0683479067775439
0,271.46,270.713,0.8739,0.8754,1.0121283516797277
0,271.46,270.295,0.9191,0.9243,0.5532202638005843
0,271.46,270.49,0.8649,0.868,0.9985207486756433
0,271.46,270.507,0.8528,0.8558,1.0991918239154042
0,271.46,270.728,0.867,0.8684,1.0709652123813944
0,271.46,270.323,0.9204,0.9253,0.5610402125088588
0,271.46,270.494,0.866,0.8691,1.0047518265666668
0,271.46,270.536,0.8491,0.8521,1.1173149852396078
0,271.46,270.73,0.8553,0.8566,1.1641598303192224
0,271.46,270.349,0.922,0.9267,0.5650451989211402
0,271.46,270.492,0.8678,0.8709,1.0182080017131232
0,271.488,270.586,0.847,0.8501,1.136709987610448
0,271.48,270.756,0.8398,0.841,1.2580004894637822
0,271.464,270.367,0.9226,0.927,0.574446523532501
0,271.46,270.483,0.8702,0.8734,1.0404766663437566
0,271.918,270.99,0.8465,0.8492,1.1468102766999944
0,271.911,271.15,0.8317,0.8325,1.3070360928553586
0,271.804,270.699,0.9217,0.9268,0.5937472531394514
0,271.461,270.457,0.8716,0.8747,1.0691978402410611
0,272.206,271.282,0.8459,0.8481,1.1584388654637416
0,272.528,271.711,0.8272,0.8292,1.3077015086701373
0,272.417,271.283,0.9201,0.9249,0.6190642574171609
0,271.505,270.481,0.8724,0.876,1.0820143983929273
0,273.094,272.1,0.842,0.8449,1.1818626646204362
0,273.28,272.387,0.8274,0.8289,1.2917072598695785
0,273.207,272.036,0.918,0.9232,0.640877261858025
0,271.906,270.844,0.8759,0.8802,1.0655625519417944
0,273.896,272.818,0.8348,0.8389,1.207101915536906
0,274.038,273.065,0.8283,0.831,1.2681655815186632
0,273.849,272.673,0.9191,0.9246,0.6354100533821437
0,273.115,271.959,0.8828,0.8878,1.0117940887051133
0,271.46,270.563,0.9659,0.9689,0.1271143560747044
0,271.46,270.349,0.8436,0.8475,1.095134271132344
0,271.46,270.19,0.9222,0.9285,0.612163582874886
0,271.46,270.203,0.9223,0.9286,0.536880178246394
0,271.46,270.569,0.9653,0.9683,0.13785105005277032
0,271.46,270.515,0.8273,0.8302,1.2630909637847787
0,271.46,270.164,0.918,0.9246,0.6462667169726666
0,271.46,270.223,0.919,0.9249,0.5774136427832135
0,271.46,270.564,0.9643,0.9674,0.1623535560053637
0,271.46,270.629,0.8181,0.8205,1.3247672242814825
0,271.46,270.143,0.9137,0.9205,0.6829357119913528
0,271.46,270.215,0.9114,0.9174,0.634656941973049
0,271.46,270.535,0.9614,0.9647,0.21080093609948353
0,271.46,270.743,0.8161,0.8173,1.3262141506018879
0,271.46,270.134,0.9091,0.9159,0.7172478369269834
0,271.46,270.213,0.905,0.9109,0.6964352250768611
0,271.46,270.503,0.9573,0.9609,0.27484130666435536
0,271.46,270.803,0.8165,0.8171,1.3086763063839335
0,271.46,270.159,0.9092,0.9158,0.7380309279927398
0,271.46,270.214,0.8982,0.904,0.7552110047773706
0,271.46,270.468,0.9527,0.9564,0.36380430626156757
0,271.46,270.816,0.8194,0.8198,1.2888428260415128
0,271.46,270.161,0.9064,0.9129,0.7601523965880298
0,271.46,270.232,0.8925,0.8981,0.8036806656707439
0,271.46,270.364,0.9403,0.9449,0.5316223175090372
0,271.46,270.82,0.8236,0.824,1.2548174453049716
0,271.46,270.176,0.9052,0.9116,0.7521163190284146
0,271.46,270.262,0.8874,0.8926,0.8453551926498856
0,271.46,270.176,0.9069,0.9133,0.7137815156042076
0,271.46,270.802,0.8263,0.8269,1.235161140654556
0,271.46,270.218,0.9073,0.9132,0.6910531629047635
0,271.46,270.284,0.8816,0.8865,0.8798977224638381
0,271.46,270.191,0.8904,0.8965,0.8230122416931367
0,271.46,270.769,0.8206,0.8215,1.249625815135648
0,271.46,270.228,0.9096,0.9154,0.6547436178511521
0,271.46,270.315,0.8781,0.8827,0.9074279697960058
0,271.46,270.282,0.873,0.8779,0.9262359725288452
0,271.46,270.737,0.8235,0.8248,1.26349650492268
0,271.46,270.227,0.9113,0.9172,0.6390795021745448
0,271.46,270.343,0.8753,0.8795,0.9263745519621889
0,271.46,270.494,0.867,0.8702,0.9775531909469594
