32.4	1	284.3	4e-06
30.8	2	281.8	3.8e-06
29.7	3	274.5	3.6e-06
28.2	5	261.0	3.5e-06
27.1	7	252.7	3.3e-06
25.9	10	244.3	3.2e-06
23.3	20	235.9	3e-06
21.6	30	233.5	3e-06
19.3	50	232.9	2.8e-06
17.7	70	230.6	2.6e-06
15.8	100	228.5	2.8e-06
14.6	125	228.3	2.9e-06
13.5	150	228.5	3e-06
12.6	175	228.4	3.1e-06
11.8	200	228.4	4.8e-06
11.0	225	228.3	6.3e-06
10.4	250	227.2	1.01e-05
9.2	300	225.2	2.63e-05
8.1	350	228.3	4.64e-05
7.2	400	233.5	5.89e-05
6.3	450	238.6	0.0001967
5.6	500	244.6	0.0003582
4.9	550	249.7	0.0003115
4.2	600	253.2	0.0002096
3.6	650	256.1	0.0003992
3.0	700	258.9	0.0008989
2.5	750	261.1	0.0014102
2.2	775	262.0	0.001449
1.9	800	262.6	0.0014647
1.7	825	263.1	0.0014945
1.5	850	264.1	0.0015244
1.2	875	265.0	0.0015507
1.0	900	265.4	0.002209
0.8	925	267.3	0.0023048
0.5	950	269.0	0.0023093
0.3	975	271.0	0.0023608
0.1	1000	272.5	0.0024431
32.4	1	285.2	4e-06
30.8	2	280.0	3.8e-06
29.7	3	271.5	3.6e-06
28.2	5	260.0	3.4e-06
27.1	7	252.7	3.3e-06
25.9	10	245.1	3.2e-06
23.3	20	234.4	3.1e-06
21.6	30	231.9	3e-06
19.3	50	231.7	2.8e-06
17.7	70	229.4	2.7e-06
15.8	100	229.0	2.8e-06
14.6	125	229.2	2.8e-06
13.5	150	229.3	2.9e-06
12.6	175	229.3	3.2e-06
11.8	200	229.3	3.7e-06
11.0	225	227.6	5.8e-06
10.4	250	224.0	2.09e-05
9.2	300	224.0	7.77e-05
8.1	350	231.8	0.0001425
7.2	400	237.7	0.0002007
6.3	450	243.0	0.000281
5.6	500	247.6	0.0003526
4.9	550	251.0	0.0005475
4.2	600	254.2	0.0004859
3.6	650	257.2	0.0006375
3.0	700	259.7	0.0008721
2.5	750	261.5	0.0005703
2.2	775	262.3	0.0004193
1.9	800	263.3	0.0004
1.7	825	264.2	0.0004567
1.5	850	265.1	0.0005619
1.2	875	265.9	0.0007277
1.0	900	266.8	0.0009495
0.8	925	267.9	0.0011332
0.5	950	268.6	0.0014154
0.3	975	269.5	0.0022364
0.1	1000	271.2	0.0023089
32.4	1	280.6	3.9e-06
30.8	2	280.5	3.8e-06
29.7	3	271.6	3.6e-06
28.2	5	260.0	3.4e-06
27.1	7	253.3	3.3e-06
25.9	10	246.4	3.2e-06
23.3	20	235.5	3e-06
21.6	30	232.8	3e-06
19.3	50	232.5	2.8e-06
17.7	70	232.6	2.7e-06
15.8	100	232.1	2.8e-06
14.6	125	231.1	2.7e-06
13.5	150	230.8	2.8e-06
12.6	175	230.7	3.2e-06
11.8	200	230.2	4.1e-06
11.0	225	229.3	1.04e-05
10.4	250	227.8	1.41e-05
9.2	300	226.1	4.21e-05
8.1	350	230.1	6.71e-05
7.2	400	236.0	6.56e-05
6.3	450	240.1	6.77e-05
5.6	500	243.2	0.0001072
4.9	550	245.6	0.0002619
4.2	600	248.3	0.0004247
3.6	650	250.8	0.0004961
3.0	700	253.2	0.0004614
2.5	750	255.3	0.0007153
2.2	775	256.8	0.0009058
1.9	800	258.4	0.001076
1.7	825	260.0	0.0012179
1.5	850	261.7	0.0013958
1.2	875	263.2	0.0016708
1.0	900	265.0	0.0019202
0.8	925	266.8	0.0021448
0.5	950	268.7	0.0021669
0.3	975	270.8	0.0021783
0.1	1000	272.1	0.002235
32.4	1	280.8	3.9e-06
30.8	2	277.3	3.7e-06
29.7	3	268.2	3.6e-06
28.2	5	255.5	3.4e-06
27.1	7	251.5	3.3e-06
25.9	10	243.2	3.2e-06
23.3	20	235.4	3.1e-06
21.6	30	233.4	3e-06
19.3	50	232.3	2.8e-06
17.7	70	231.1	2.7e-06
15.8	100	229.5	2.6e-06
14.6	125	229.5	2.8e-06
13.5	150	228.6	2.6e-06
12.6	175	227.2	3e-06
11.8	200	226.0	3.5e-06
11.0	225	224.9	4.7e-06
10.4	250	223.8	1.11e-05
9.2	300	222.6	3.77e-05
8.1	350	227.0	6.42e-05
7.2	400	233.0	0.0001079
6.3	450	239.0	0.0002283
5.6	500	244.2	0.0004392
4.9	550	248.8	0.0006955
4.2	600	253.5	0.0008217
3.6	650	257.9	0.0009629
3.0	700	261.6	0.0011175
2.5	750	264.2	0.0011065
2.2	775	265.2	0.0010561
1.9	800	266.0	0.0009754
1.7	825	266.6	0.0008925
1.5	850	267.2	0.0008408
1.2	875	267.7	0.000828
1.0	900	268.3	0.0008498
0.8	925	269.0	0.0008743
0.5	950	269.5	0.0018616
0.3	975	271.1	0.0025628
0.1	1000	272.5	0.0026232
32.4	1	284.1	4e-06
30.8	2	281.3	3.8e-06
29.7	3	274.8	3.6e-06
28.2	5	260.4	3.4e-06
27.1	7	252.8	3.3e-06
25.9	10	244.2	3.2e-06
23.3	20	236.2	3e-06
21.6	30	233.4	3e-06
19.3	50	232.6	2.8e-06
17.7	70	230.4	2.6e-06
15.8	100	228.2	2.8e-06
14.6	125	228.1	2.9e-06
13.5	150	228.2	3e-06
12.6	175	227.9	3.2e-06
11.8	200	228.0	5.1e-06
11.0	225	227.8	6.1e-06
10.4	250	226.5	1.05e-05
9.2	300	224.8	3.11e-05
8.1	350	228.7	5.7e-05
7.2	400	234.3	6.79e-05
6.3	450	239.2	0.000174
5.6	500	245.1	0.0003273
4.9	550	250.2	0.0003565
4.2	600	254.0	0.0001984
3.6	650	256.7	0.000321
3.0	700	259.3	0.0008267
2.5	750	261.4	0.0014856
2.2	775	262.3	0.0015668
1.9	800	262.9	0.0015958
1.7	825	263.3	0.0016318
1.5	850	264.4	0.0017108
1.2	875	265.4	0.001812
1.0	900	265.8	0.002321
0.8	925	267.3	0.0025623
0.5	950	269.3	0.0025878
0.3	975	271.3	0.0025945
0.1	1000	272.8	0.0026577
32.4	1	285.1	4e-06
30.8	2	279.5	3.8e-06
29.7	3	271.6	3.6e-06
28.2	5	259.9	3.4e-06
27.1	7	252.7	3.3e-06
25.9	10	245.0	3.2e-06
23.3	20	234.0	3.1e-06
21.6	30	231.7	3e-06
19.3	50	231.0	2.8e-06
17.7	70	229.2	2.7e-06
15.8	100	228.5	2.8e-06
14.6	125	228.9	2.8e-06
13.5	150	228.9	3e-06
12.6	175	229.1	3.4e-06
11.8	200	228.7	3.6e-06
11.0	225	226.6	1.02e-05
10.4	250	223.8	2e-05
9.2	300	224.1	7.55e-05
8.1	350	232.5	0.0001821
7.2	400	238.7	0.0003168
6.3	450	243.6	0.0003319
5.6	500	248.2	0.0003329
4.9	550	252.1	0.000409
