wind spd [m/s],Surface T[K],TOA T[K],transmittance,jakobian,TCWV [cm]
0,271.945,270.925,0.9235,0.9275,0.4895602983689639
0,272.184,271.437,0.8889,0.8895,0.8719293030749542
0,272.681,271.668,0.9068,0.9108,0.6926567686212927
0,271.54,270.541,0.8569,0.8607,1.0436572631836563
0,272.269,271.246,0.9238,0.9276,0.4879389495903291
0,272.401,271.627,0.8948,0.8966,0.9251569598180825
0,272.783,271.745,0.9028,0.9069,0.7110941045107146
0,272.298,271.197,0.8593,0.8633,1.0502272947438729
0,272.847,271.827,0.9289,0.9329,0.48568282746911534
0,272.407,271.609,0.8814,0.8834,1.0757820458566378
0,273.031,271.96,0.9004,0.9047,0.7275370284449838
0,272.626,271.475,0.8588,0.8633,1.0614770589344986
0,272.756,271.749,0.9279,0.9318,0.48581131171195063
0,272.454,271.707,0.8599,0.8613,1.2003696981130152
0,273.05,271.97,0.8996,0.904,0.7443801909928467
0,272.632,271.48,0.857,0.8616,1.0802185251844414
0,272.477,271.509,0.93,0.9335,0.4858699453941969
0,272.569,271.928,0.8482,0.8484,1.2172213752912566
0,272.987,271.901,0.8997,0.9042,0.7558143708605894
0,272.313,271.389,0.9506,0.9535,0.3440730524694978
0,272.122,271.117,0.9342,0.938,0.46043643853915456
0,272.561,271.641,0.9411,0.9443,0.5177026813437821
0,273.069,272.14,0.9272,0.93,0.6307207864051435
0,272.045,271.137,0.9498,0.9526,0.3452378233137718
0,271.977,271.048,0.946,0.9491,0.38006674042613947
0,272.374,271.37,0.9186,0.922,0.7273012700565432
0,272.959,272.018,0.9183,0.9213,0.6409957018961623
0,271.727,270.843,0.9497,0.9525,0.3388911096041972
0,271.757,270.823,0.9454,0.9487,0.3799477905298956
0,271.923,270.811,0.8848,0.8897,0.9591949340498541
0,272.255,271.379,0.9253,0.9275,0.615497443061596
0,271.462,270.592,0.9481,0.9509,0.35503510373063174
0,271.462,270.526,0.9446,0.9481,0.3951239719985928
0,271.46,270.425,0.8615,0.8647,1.069477242483417
0,271.472,270.645,0.9271,0.9294,0.612126261261491
0,271.46,270.584,0.9448,0.9476,0.3920451938225592
0,271.46,270.507,0.9407,0.9442,0.4189231286932846
0,271.46,270.512,0.8511,0.8541,1.1208199538068557
0,271.46,270.62,0.9253,0.9277,0.6245805652286969
0,271.46,270.578,0.9442,0.9471,0.4098476543977812
0,271.46,270.51,0.9406,0.9441,0.42472760830660833
0,271.46,270.597,0.8478,0.8506,1.1456226642125498
0,271.46,270.597,0.9245,0.9272,0.6331344546812623
0,271.46,270.59,0.9452,0.9479,0.4067166157658323
0,271.46,270.502,0.9365,0.9399,0.4343836580279709
0,271.46,270.646,0.8418,0.8441,1.1366369249437882
0,271.46,270.583,0.9256,0.9285,0.6369265243482738
0,271.46,270.573,0.9432,0.9462,0.4476268654433471
0,271.46,270.457,0.9275,0.931,0.46515257503836677
0,271.46,270.705,0.8475,0.8491,1.0734693294856044
0,271.46,270.573,0.9238,0.9268,0.647270525612722
0,271.46,270.526,0.9373,0.9407,0.5365196065934851
0,271.46,270.439,0.925,0.9286,0.48341599832766535
0,271.46,270.73,0.8537,0.855,1.0108054738366314
0,271.46,270.563,0.9159,0.919,0.6712756649824353
0,271.46,270.478,0.9306,0.934,0.6235597783136954
0,271.46,270.43,0.9239,0.9276,0.4909599608428974
0,271.462,270.75,0.8588,0.8599,0.9596215833133639
0,271.474,270.572,0.9132,0.9163,0.6943594907537233
0,271.46,270.435,0.9229,0.9266,0.7009215685274788
0,271.46,270.431,0.9236,0.9273,0.49496994386462256
0,271.463,270.765,0.8627,0.8637,0.9159111929150118
0,271.536,270.614,0.9076,0.9108,0.7212557805162824
0,271.46,270.367,0.9003,0.9045,0.8112983026823635
0,271.464,270.439,0.9235,0.9271,0.4962544293923001
0,271.486,270.8,0.8658,0.8666,0.8833284556907813
0,271.584,270.649,0.9051,0.9085,0.7366052627553752
0,271.46,270.382,0.8828,0.8866,0.8994786191003042
0,271.46,270.442,0.9233,0.9269,0.497687436586398
0,271.857,271.143,0.8709,0.8715,0.8667297701049798
0,272.217,271.221,0.9058,0.9092,0.7343188040768256
0,271.46,270.418,0.8728,0.8762,0.9526491717355059
0,271.471,270.465,0.9232,0.9267,0.49673145263673124
0,272.037,271.312,0.8774,0.8778,0.8526831792712087
0,272.562,271.531,0.9069,0.9111,0.7253580478552819
0,271.478,270.427,0.8698,0.8732,0.9796058796836842
0,271.591,270.61,0.927,0.9309,0.4876712740844223
0,272.104,271.385,0.8872,0.8876,0.8205827678157167
0,272.599,271.562,0.9073,0.9117,0.7163842902520229
0,271.791,270.702,0.867,0.8717,0.994034099310162
0,272.009,271.035,0.929,0.9325,0.48197870832547307
0,272.106,271.417,0.8961,0.8962,0.8045413571403079
0,272.558,271.538,0.9087,0.9128,0.6965542259589157
0,272.103,270.976,0.8642,0.8689,1.0128672380476513
0,272.598,271.627,0.9321,0.9358,0.4720084330530813
0,272.241,271.531,0.8941,0.8952,0.9108429484074584
0,272.957,271.924,0.9088,0.9128,0.6840244629919493
0,272.706,271.516,0.8638,0.8691,1.0276793808283158
0,273.054,272.081,0.9369,0.9403,0.4635496321373762
0,272.617,271.887,0.8771,0.8781,1.0513001891573575
0,273.162,272.108,0.9063,0.9102,0.700768203209047
0,273.057,271.834,0.8637,0.8694,1.044016560191299
0,273.039,272.064,0.9328,0.9362,0.46712501210912993
0,272.827,272.17,0.8644,0.8643,1.0907857423279101
0,273.195,272.122,0.902,0.906,0.7338070085095317
0,271.46,270.527,0.9394,0.9429,0.4373748935671203
0,271.46,270.527,0.9462,0.9497,0.3964978356523379
0,271.487,270.586,0.9455,0.9486,0.38341472368239915
0,271.552,270.684,0.937,0.9397,0.5320355575043465
0,271.483,270.66,0.9257,0.9279,0.6523390250493288
0,271.478,270.557,0.9462,0.9495,0.38366929583496917
0,271.514,270.616,0.9469,0.9499,0.36194536360530866
0,271.548,270.64,0.9255,0.9286,0.6767366022036068
0,271.469,270.64,0.9166,0.919,0.6773462905273462
0,271.469,270.566,0.9471,0.9502,0.3652018273314537
0,271.479,270.567,0.946,0.9492,0.37195958864647966
0,271.522,270.448,0.8868,0.8906,0.9468423467748925
0,271.46,270.63,0.9184,0.9208,0.6905220437152341
0,271.46,270.57,0.9471,0.9501,0.362080221074475
0,271.46,270.538,0.9444,0.9478,0.3898163491100427
0,271.461,270.404,0.8624,0.8658,1.0616368994508831
0,271.46,270.616,0.9211,0.9237,0.6948290700697995
0,271.46,270.574,0.9446,0.9475,0.3825602014959237
0,271.46,270.532,0.9431,0.9465,0.4057764374174669
0,271.46,270.481,0.8532,0.8562,1.1148801068662593
0,271.46,270.592,0.9207,0.9235,0.7068461707106912
0,271.46,270.564,0.9411,0.9442,0.4128993081225495
0,271.46,270.537,0.9427,0.9461,0.4082209521090281
0,271.46,270.577,0.8516,0.8546,1.1316362366353445
0,271.46,270.567,0.9205,0.9236,0.7142763328965549
0,271.46,270.575,0.9422,0.9452,0.41690067454227486
0,271.46,270.536,0.9399,0.9433,0.41235778782764765
0,271.46,270.633,0.8497,0.8521,1.1401269036827053
0,271.46,270.553,0.9201,0.9233,0.7139663391678096
0,271.46,270.589,0.9443,0.9471,0.4100782632193461
0,271.46,270.519,0.9353,0.9388,0.4278184701197657
0,271.46,270.67,0.8403,0.8423,1.1299108768029855
0,271.46,270.549,0.9172,0.9205,0.71308555928885
0,271.46,270.577,0.9429,0.9458,0.4471961883007959
0,271.46,270.492,0.9305,0.9339,0.4539616994590405
0,271.46,270.72,0.8472,0.8487,1.0530635334186498
0,271.46,270.544,0.9135,0.9168,0.7174994009167248
0,271.46,270.54,0.9389,0.9422,0.5151295294519536
0,271.46,270.481,0.929,0.9324,0.47078227529278605
0,271.463,270.745,0.8557,0.8569,0.9775099549795294
0,271.46,270.551,0.9134,0.9166,0.717703854017427
0,271.46,270.502,0.9341,0.9376,0.5857940785079513
0,271.463,270.47,0.926,0.9294,0.4800536880586133
0,271.754,271.018,0.8625,0.8635,0.9200509858106489
0,271.46,270.557,0.913,0.9162,0.7183819652990573
0,271.46,270.461,0.9274,0.9308,0.6595325620879708
0,271.505,270.506,0.9248,0.9287,0.47942941779302817
0,271.784,271.056,0.8668,0.8676,0.8924995283812514
0,271.46,270.556,0.9106,0.9138,0.729125950248046
0,271.461,270.401,0.9115,0.9155,0.7507336858152377
0,271.56,270.57,0.9256,0.9296,0.47521926447869556
0,271.738,271.033,0.8722,0.8729,0.8659078788373197
0,271.46,270.549,0.908,0.9113,0.7413790642064313
0,271.46,270.358,0.8922,0.8965,0.8503739809211094
0,271.534,270.566,0.9268,0.9306,0.4690871500461422
0,272.143,271.409,0.8777,0.8782,0.8425640254317223
0,271.46,270.528,0.9037,0.9069,0.754414861344088
0,271.475,270.375,0.8768,0.8809,0.9262552451652708
0,271.764,270.81,0.9292,0.9327,0.45728138559039017
0,272.527,271.768,0.8832,0.8847,0.8180192012562906
0,271.466,270.514,0.9016,0.9049,0.7614458046325707
0,271.708,270.593,0.8704,0.8755,0.9642102043001435
0,272.007,271.081,0.9344,0.9373,0.44031968103276864
0,272.672,271.943,0.8934,0.8943,0.7786520371380645
0,271.694,270.701,0.9005,0.9044,0.7617081266283593
0,272.002,270.861,0.8711,0.8761,0.9738834872255053
0,272.002,271.098,0.9376,0.9404,0.43097525658609215
0,272.613,271.917,0.8939,0.8946,0.8218449215583306
0,272.27,271.228,0.9003,0.9041,0.757254108181693
0,272.331,271.164,0.8724,0.8772,0.9789639683276146
0,272.324,271.432,0.9402,0.9426,0.41448644542223895
0,273.096,272.356,0.886,0.8866,0.9451135708932206
0,272.617,271.577,0.9041,0.9084,0.7296427424247831
0,272.94,271.724,0.8748,0.8806,0.98878918896871
0,272.926,272.035,0.9428,0.9455,0.38690796551319767
0,273.563,272.834,0.874,0.875,1.0108106743893175
0,272.879,271.864,0.908,0.9118,0.6962202688991654
0,272.898,271.87,0.946,0.9501,0.42077605502388693
0,273.026,271.993,0.934,0.938,0.4386050282206463
0,273.507,272.594,0.9498,0.9528,0.3897994218209072
0,271.46,270.619,0.9173,0.9198,0.7583367408850117
0,271.46,270.484,0.9444,0.9479,0.4313798289935912
0,271.46,270.559,0.9437,0.9469,0.3955180923149088
0,271.46,270.636,0.9404,0.9427,0.47041359689598394
0,271.46,270.641,0.9181,0.9204,0.7484674175177048
0,271.46,270.495,0.9437,0.9472,0.4281555882997763
0,271.46,270.57,0.9463,0.9493,0.3688198824267207
0,271.46,270.638,0.9357,0.938,0.5228711129692607
0,271.46,270.63,0.9181,0.9205,0.7482792798764103
0,271.46,270.511,0.944,0.9475,0.41220987799095515
0,271.46,270.553,0.9449,0.9481,0.3793646658135042
0,271.46,270.59,0.9313,0.9341,0.6153078778176033
0,271.46,270.618,0.9075,0.91,0.7983180290925037
0,271.46,270.528,0.9441,0.9475,0.39342731717762947
0,271.46,270.539,0.9432,0.9465,0.39112260557886747
0,271.46,270.412,0.8933,0.8969,0.8990428943624991
0,271.46,270.596,0.9017,0.9044,0.838477002850107
0,271.46,270.55,0.9457,0.9489,0.3753088975338164
0,271.46,270.532,0.9414,0.9448,0.4000695956315357
0,271.46,270.389,0.8664,0.87,1.0370120275527321
0,271.46,270.563,0.8954,0.8985,0.8784136784732809
0,271.46,270.561,0.9453,0.9484,0.37421780118592995
0,271.46,270.539,0.9417,0.945,0.4023884302998476
0,271.46,270.458,0.857,0.8601,1.090785487398857
0,271.46,270.523,0.8904,0.8936,0.9111746111057293
0,271.46,270.561,0.9417,0.9448,0.39449587779720907
0,271.46,270.55,0.9426,0.9458,0.3999089903279917
0,271.46,270.534,0.8518,0.8549,1.1293242850514702
0,271.46,270.483,0.888,0.8912,0.9332945501267
0,271.46,270.558,0.9378,0.941,0.4209226902153131
0,271.46,270.551,0.9406,0.9438,0.40487689476018823
0,271.46,270.628,0.8574,0.8598,1.1122506666394743
0,271.46,270.461,0.8863,0.8895,0.9329644170027483
0,271.46,270.57,0.9389,0.9419,0.42165178730759234
0,271.46,270.54,0.9366,0.9399,0.4138396904141578
0,271.46,270.647,0.8489,0.8511,1.1345314658930419
0,271.46,270.457,0.8889,0.8921,0.9075263214247474
0,271.46,270.583,0.9408,0.9437,0.420484722101839
0,271.46,270.54,0.9354,0.9387,0.41887300964141677
0,271.46,270.684,0.8385,0.8403,1.1235667123839437
