wind spd [m/s],Surface T[K],TOA T[K],transmittance,jakobian,TCWV [cm]
0,271.461,270.463,0.9614,0.9651,0.23113703456328105
0,271.46,270.457,0.9612,0.965,0.24210387849061604
0,271.46,270.429,0.9532,0.9572,0.325742429881764
0,271.46,270.27,0.9296,0.9352,0.42758342553267437
0,271.461,270.449,0.9602,0.9641,0.2429296956656962
0,271.46,270.443,0.9602,0.9642,0.25594535340814656
0,271.46,270.301,0.9374,0.9427,0.36793374903764287
0,271.46,270.267,0.9309,0.9365,0.4071113479118762
0,271.461,270.444,0.9595,0.9634,0.25078283613670316
0,271.46,270.435,0.9596,0.9636,0.2637749894204444
0,271.46,270.313,0.9353,0.9405,0.39588651578265777
0,271.46,270.296,0.9337,0.939,0.37736398260364146
0,271.461,270.44,0.9587,0.9627,0.2580647315851998
0,271.46,270.419,0.9585,0.9628,0.27360122977775286
0,271.46,270.425,0.946,0.95,0.3927317687487572
0,271.46,270.303,0.9338,0.9391,0.36865081347860895
0,271.461,270.435,0.958,0.962,0.2651403384438111
0,271.46,270.397,0.957,0.9614,0.2861087119454656
0,271.46,270.459,0.9486,0.9523,0.39223368836452815
0,271.46,270.278,0.9313,0.9368,0.4053848154058726
0,271.461,270.431,0.9574,0.9614,0.26818653668684006
0,271.46,270.379,0.9546,0.9592,0.2933410491860115
0,271.46,270.478,0.9495,0.953,0.38729290838359687
0,271.46,270.245,0.9289,0.9347,0.4579692861476651
0,271.461,270.429,0.9569,0.961,0.2678617570730066
0,271.46,270.388,0.9537,0.9582,0.30237955876879463
0,271.46,270.506,0.9516,0.9551,0.3622323627334513
0,271.46,270.237,0.9258,0.9317,0.4877494863179578
0,271.461,270.423,0.9561,0.9603,0.26908057287656845
0,271.46,270.395,0.9525,0.9569,0.32509526698719743
0,271.46,270.543,0.9543,0.9576,0.3197335991393595
0,271.46,270.224,0.919,0.925,0.527297548092366
0,271.461,270.385,0.9522,0.9567,0.27486975674669745
0,271.46,270.348,0.9462,0.9511,0.36463731243594916
0,271.46,270.573,0.9565,0.9595,0.2821800003059149
0,271.46,270.255,0.9157,0.9213,0.550713291490978
0,271.461,270.317,0.9458,0.951,0.28269709839751594
0,271.46,270.281,0.9378,0.9433,0.41380736541020635
0,271.46,270.591,0.9576,0.9604,0.26362886408712455
0,271.46,270.257,0.9226,0.9282,0.4580832394344655
0,271.461,270.314,0.9448,0.9501,0.2871731427143826
0,271.46,270.272,0.9336,0.9392,0.4674240438885858
0,271.46,270.6,0.9583,0.961,0.2545504326146034
0,271.46,270.303,0.9399,0.9452,0.27358853431090124
0,271.461,270.307,0.9435,0.9488,0.2945994809644476
0,271.46,270.272,0.9296,0.9352,0.5415117802715506
0,271.46,270.607,0.9586,0.9612,0.24781520702788415
0,271.46,270.474,0.9579,0.9615,0.17009320206186623
0,271.461,270.302,0.942,0.9473,0.30362779338510093
0,271.46,270.246,0.9213,0.9271,0.6540310911473337
0,271.46,270.614,0.9583,0.9608,0.24509210586693725
0,271.46,270.507,0.9611,0.9647,0.14789907868640156
0,271.461,270.284,0.9396,0.9451,0.3160783244023188
0,271.46,270.214,0.9082,0.9142,0.8083932841490217
0,271.46,270.62,0.9579,0.9603,0.24734669841383145
0,271.46,270.505,0.9601,0.9636,0.1665468840021822
0,271.462,270.28,0.9388,0.9444,0.3206637332830273
0,271.46,270.187,0.886,0.892,1.0102447318911147
0,271.46,270.622,0.9568,0.9592,0.26189396990817454
0,271.463,270.476,0.9555,0.9591,0.22934585204937466
0,272.313,271.098,0.9386,0.9445,0.32154818414035374
0,271.646,270.397,0.8615,0.8668,1.167566498243539
0,271.821,270.964,0.9537,0.9561,0.29184558437386876
0,272.359,271.269,0.9448,0.9493,0.33494613349104946
0,273.041,271.806,0.9382,0.9443,0.32805932708927105
0,273.047,271.744,0.8431,0.8495,1.2932990368780373
0,272.38,271.49,0.9491,0.9517,0.322893138839461
0,272.591,271.402,0.9308,0.9361,0.45083892052841695
0,273.113,271.896,0.9387,0.9447,0.33053397439492593
0,273.316,272.096,0.8226,0.8275,1.4184946949264023
0,273.303,272.344,0.9406,0.9436,0.3618396700198335
0,273.293,272.049,0.919,0.925,0.5619698877802308
0,271.461,270.445,0.9605,0.9644,0.23604492869634383
0,271.46,270.463,0.9612,0.9649,0.24281650716605574
0,271.46,270.386,0.9512,0.9557,0.3243250243457246
0,271.46,270.276,0.9271,0.9326,0.43461691811168945
0,271.461,270.414,0.9584,0.9626,0.25740125323122576
0,271.46,270.443,0.9598,0.9638,0.26052005526861877
0,271.46,270.394,0.9493,0.9537,0.32889391382378286
0,271.46,270.282,0.9311,0.9365,0.4022511255117701
0,271.461,270.395,0.9564,0.9608,0.2708707866600725
0,271.46,270.422,0.9584,0.9626,0.27530160656289343
0,271.46,270.312,0.9388,0.944,0.3598711588564902
0,271.46,270.307,0.9333,0.9385,0.3730253450464736
0,271.461,270.381,0.9543,0.9589,0.2799136810225714
0,271.46,270.394,0.9568,0.9612,0.290485180974135
0,271.46,270.36,0.9405,0.9452,0.37758286468875707
0,271.46,270.326,0.9343,0.9393,0.3557960159687559
0,271.461,270.383,0.9537,0.9582,0.28722892119123244
0,271.46,270.384,0.955,0.9596,0.30129738493777175
0,271.46,270.436,0.9474,0.9513,0.3810537237486808
0,271.46,270.308,0.9323,0.9375,0.37475279529706884
0,271.461,270.384,0.953,0.9575,0.29172031223710443
0,271.46,270.405,0.9552,0.9596,0.30682297216684595
0,271.46,270.456,0.9485,0.9522,0.38994952404745764
0,271.46,270.278,0.9318,0.9373,0.430996772598186
0,271.461,270.38,0.9518,0.9564,0.29205911294886633
0,271.46,270.408,0.9538,0.9581,0.32826250554470693
0,271.46,270.48,0.9497,0.9533,0.3818116788097873
0,271.46,270.239,0.9261,0.9319,0.4924697526678326
0,271.461,270.372,0.9505,0.9551,0.2906317651797505
0,271.46,270.382,0.9501,0.9547,0.3646526081791438
0,271.46,270.516,0.9525,0.956,0.34781913293530414
0,271.46,270.219,0.9178,0.9238,0.5458783070671432
0,271.461,270.342,0.9473,0.9522,0.29100498131370045
0,271.46,270.299,0.9399,0.9452,0.41366909189172646
0,271.46,270.547,0.9544,0.9576,0.3135270964090694
0,271.46,270.24,0.9149,0.9206,0.5638959277633037
0,271.461,270.331,0.9459,0.9509,0.28967425165576416
0,271.46,270.251,0.9324,0.9382,0.47314720113392444
0,271.46,270.573,0.956,0.9589,0.2861870261506223
0,271.46,270.258,0.925,0.9306,0.4515009712796928
0,271.461,270.3,0.943,0.9484,0.2892123202112852
0,271.46,270.256,0.9286,0.9343,0.5470256407641754
0,271.46,270.589,0.9573,0.9601,0.26703048441618693
0,271.46,270.332,0.9401,0.9451,0.2727470135061413
0,271.461,270.299,0.9424,0.9478,0.29424742394191694
