wind spd [m/s],Surface T[K],TOA T[K],transmittance,jakobian,TCWV [cm]
0,271.46,270.404,0.8975,0.9013,0.7768312828539817
0,271.46,270.271,0.9282,0.9337,0.46358460840348137
0,271.46,270.453,0.8544,0.8574,1.146819811046586
0,271.46,270.235,0.9191,0.9249,0.5219674914471303
0,271.46,270.487,0.9069,0.9102,0.664746676999791
0,271.46,270.292,0.9303,0.9356,0.4594279901903301
0,271.46,270.482,0.8498,0.8528,1.1825098785008132
0,271.46,270.237,0.9176,0.9234,0.5313386834443975
0,271.46,270.555,0.9137,0.9169,0.5533641457582354
0,271.46,270.328,0.9351,0.9401,0.44109094339045435
0,271.46,270.489,0.8472,0.8503,1.1942913737106964
0,271.46,270.236,0.9184,0.9242,0.5235073649003483
0,271.46,270.578,0.9177,0.9206,0.49823986784477886
0,271.46,270.364,0.9392,0.9439,0.41783784472781227
0,271.46,270.495,0.8458,0.8488,1.1973033094889693
0,271.46,270.229,0.9242,0.9302,0.4778356013521437
0,271.46,270.591,0.9224,0.9251,0.46171862970535293
0,271.46,270.402,0.9435,0.9478,0.3997480791095838
0,271.46,270.514,0.8476,0.8506,1.1912882584776658
0,271.46,270.352,0.9399,0.9446,0.3682836646561263
0,271.46,270.617,0.9296,0.9321,0.4070758617876645
0,271.46,270.434,0.9482,0.9521,0.3851074016101319
0,271.46,270.532,0.8475,0.8506,1.1794531771807908
0,271.46,270.5,0.9547,0.9582,0.2931591318136163
0,271.46,270.647,0.937,0.9391,0.36110705490661954
0,271.46,270.445,0.95,0.9539,0.3745020980661082
0,271.46,270.553,0.8493,0.8523,1.1579575594112157
0,271.46,270.502,0.9547,0.9582,0.3087681828147227
0,271.46,270.664,0.9391,0.9411,0.33667460345785777
0,271.46,270.439,0.9494,0.9533,0.36896896493705805
0,271.46,270.55,0.8511,0.8542,1.1456244487159224
0,271.46,270.476,0.9528,0.9563,0.34069575237211486
0,271.46,270.672,0.9382,0.9401,0.331672895433201
0,271.46,270.414,0.9455,0.9496,0.38497137146732074
0,271.46,270.532,0.8518,0.8549,1.1436862231241047
0,271.46,270.377,0.9404,0.9449,0.42008320884297906
0,271.46,270.676,0.937,0.9389,0.3338920528416942
0,271.46,270.364,0.9357,0.9403,0.4250643186001336
0,271.46,270.561,0.8519,0.8549,1.13273982450684
0,271.46,270.283,0.9293,0.9347,0.4436972870450154
0,271.467,270.687,0.9339,0.9357,0.34452004507145667
0,271.46,270.367,0.9298,0.9343,0.45070355320114414
0,271.46,270.602,0.8522,0.8549,1.1053196555398634
0,271.46,270.265,0.93,0.9356,0.4345840832496317
0,272.14,271.328,0.9287,0.9303,0.3636471170073369
0,271.499,270.414,0.9262,0.9305,0.49541530492064056
0,271.773,270.894,0.8552,0.8577,1.0611671671773748
0,271.632,270.463,0.9346,0.9398,0.4120560028144168
0,273.042,272.173,0.9239,0.926,0.388543488347193
0,272.839,271.679,0.9244,0.9299,0.5404676418552719
0,272.655,271.715,0.8628,0.866,0.9906244742088279
0,272.208,271.111,0.9429,0.9476,0.38322352689246586
0,273.568,272.658,0.9187,0.9216,0.43263346810582626
0,273.364,272.146,0.9159,0.9215,0.5847463200991164
0,273.265,272.287,0.8655,0.8682,0.9483455104444433
0,273.025,271.961,0.9481,0.9525,0.3489429621736271
0,273.744,272.803,0.9115,0.9146,0.5059242962683485
0,273.439,272.245,0.9134,0.9186,0.5968579994187619
0,273.603,272.59,0.8622,0.8661,0.9567428734583165
0,273.379,272.333,0.9497,0.9537,0.32265977678412106
0,274.542,273.506,0.9022,0.9059,0.6033146385360955
0,273.8,272.602,0.912,0.9178,0.6077153768106336
0,273.755,272.723,0.8614,0.8654,0.9810761065195555
0,273.778,272.745,0.9506,0.9548,0.3058140649457256
0,271.46,270.164,0.9022,0.9086,0.7786184884746574
0,271.46,270.418,0.9526,0.9567,0.35033303931515863
0,271.46,270.119,0.893,0.8999,0.8332244446370576
0,271.46,270.43,0.9536,0.9576,0.3288791789245053
0,271.46,270.238,0.8957,0.9013,0.8289821702620161
0,271.46,270.402,0.9505,0.9548,0.3700594494552165
0,271.46,270.206,0.8795,0.8852,0.968158392519362
0,271.46,270.331,0.9397,0.9447,0.4057048533393157
0,271.46,270.329,0.9028,0.9074,0.7655111582446608
0,271.46,270.332,0.9417,0.9467,0.40476039218285553
0,271.46,270.283,0.875,0.8798,1.0329906746952324
0,271.46,270.267,0.9291,0.9347,0.4610527040324678
0,271.46,270.428,0.9155,0.9192,0.6352026431044242
0,271.46,270.26,0.9317,0.9374,0.43375347340835047
0,271.46,270.327,0.8686,0.8729,1.0817165392871164
0,271.46,270.267,0.9258,0.9313,0.498710925749364
