wind spd [m/s],Surface T[K],TOA T[K],transmittance,jakobian,TCWV [cm]
0,271.909,270.691,0.8949,0.901,0.8414727251405933
0,271.722,270.849,0.8007,0.8031,1.6128509735740544
0,272.383,271.358,0.9353,0.939,0.36698786027848446
0,272.022,270.985,0.895,0.899,0.8606073429764496
0,272.088,270.893,0.8823,0.8878,0.9191875920931206
0,271.92,271.078,0.7874,0.789,1.6924490014428986
0,272.495,271.473,0.9345,0.9382,0.3653818072430443
0,272.163,271.066,0.8707,0.875,0.9992120142964215
0,272.165,271.032,0.8752,0.8799,0.9754555327252424
0,271.984,271.233,0.7835,0.7838,1.7079678075591567
0,272.405,271.421,0.9342,0.9375,0.3707289441348473
0,272.199,271.131,0.8638,0.8676,1.048865157826577
0,272.154,271.07,0.8759,0.8801,0.9872113820723692
0,271.958,271.342,0.7912,0.7902,1.6245458948774558
0,272.501,271.562,0.9354,0.9388,0.38494251349849345
0,272.195,271.192,0.869,0.8722,1.050973676025962
0,272.351,271.259,0.8785,0.8825,0.9856357675658863
0,272.078,271.519,0.7967,0.7962,1.5675216817159787
0,272.836,271.906,0.9374,0.9404,0.39298756456078276
0,272.331,271.383,0.8739,0.8763,1.0204242529304095
0,272.334,271.239,0.8786,0.8827,1.0003732161339498
0,272.208,271.651,0.7986,0.7986,1.5664955922766697
0,273.463,272.47,0.9329,0.9362,0.4320375459509619
0,272.759,271.836,0.8788,0.8817,0.9660550238868524
0,272.757,271.608,0.8752,0.8805,1.024162175666512
0,272.639,271.982,0.8016,0.8018,1.5738528447533053
0,274.054,272.983,0.9272,0.9315,0.4742981548235127
0,273.543,272.61,0.8837,0.8869,0.9007743724921354
0,273.253,272.054,0.8706,0.8757,1.0512496622190044
0,273.27,272.495,0.8021,0.8031,1.5782552145737843
0,274.365,273.262,0.9259,0.9302,0.49771848694508314
0,273.844,272.943,0.8913,0.8938,0.8367053479016787
0,273.767,272.523,0.8652,0.871,1.0825460274405634
0,273.594,272.748,0.7991,0.8013,1.62569888799947
0,274.66,273.509,0.9232,0.9282,0.5380482631683603
0,274.167,273.272,0.8969,0.8989,0.7797567466973941
0,273.998,272.747,0.8613,0.8672,1.108706846884512
0,274.174,273.174,0.7917,0.7942,1.685864948784753
0,271.46,270.283,0.9143,0.9196,0.59733558350711
0,271.46,270.415,0.9426,0.9468,0.48171592745738867
0,271.46,270.411,0.9536,0.9578,0.35754651180576447
0,271.46,270.243,0.887,0.8925,0.8939015871882854
0,271.46,270.313,0.9182,0.9232,0.5816523481515095
0,271.46,270.237,0.9187,0.9245,0.6350861405270913
0,271.46,270.318,0.9433,0.9484,0.4159278142892834
0,271.46,270.328,0.878,0.8824,0.9836149449608176
0,271.46,270.341,0.9251,0.9299,0.5067909020919479
0,271.46,270.224,0.9056,0.9114,0.7196404990491145
0,271.46,270.246,0.9331,0.939,0.4724608811367797
0,271.46,270.397,0.8572,0.8607,1.1542886714627316
0,271.46,270.369,0.9273,0.9318,0.47032585031585716
0,271.46,270.304,0.8927,0.8975,0.7746032029286248
0,271.46,270.253,0.929,0.9348,0.5261971213411308
0,271.46,270.424,0.844,0.8471,1.2879301290450866
0,271.46,270.398,0.9309,0.9351,0.43301825801879346
0,271.46,270.462,0.8871,0.8904,0.7544471353622287
0,271.46,270.279,0.9302,0.9357,0.534358674980753
0,271.46,270.459,0.8324,0.8354,1.3926129208241345
0,271.46,270.437,0.9343,0.9381,0.41491829523843515
0,271.46,270.531,0.8961,0.8993,0.7084043990557429
0,271.46,270.255,0.9228,0.9285,0.5571977688609261
0,271.46,270.492,0.8198,0.8227,1.4778989767147805
0,271.585,270.568,0.9346,0.9389,0.40477318962132847
0,271.46,270.502,0.8929,0.8961,0.741151310590263
0,271.46,270.255,0.9153,0.9208,0.6212639892317968
0,271.46,270.564,0.809,0.8118,1.560529334686157
0,271.729,270.731,0.9369,0.9409,0.38836238674776813
0,271.467,270.524,0.8969,0.9003,0.732528947193996
0,271.474,270.261,0.9068,0.9124,0.7208634956891495
0,271.5,270.703,0.7967,0.7987,1.6386701880866554
0,272.068,271.057,0.9364,0.9403,0.3832548831660149
0,271.747,270.816,0.9069,0.9101,0.6865066052117696
0,271.891,270.655,0.8975,0.9038,0.8209728602529915
0,271.86,271.106,0.7838,0.7845,1.7005534509745939
0,272.312,271.278,0.9342,0.9381,0.3828444473902913
0,272.103,271.159,0.9132,0.9162,0.6916561720873082
0,271.973,270.774,0.8858,0.8916,0.9065609560859214
0,271.928,271.268,0.7892,0.7888,1.6767415478272398
0,272.343,271.315,0.9325,0.9363,0.3846264014724702
0,272.284,271.264,0.8992,0.9027,0.8042149969663441
0,272.028,270.891,0.8783,0.8833,0.9557161721892798
0,271.85,271.319,0.8011,0.7994,1.5733741899629332
0,272.395,271.401,0.9325,0.9359,0.39379186572376906
0,272.27,271.2,0.8798,0.8837,0.9409728092671811
0,272.144,271.066,0.8785,0.8826,0.9574176706622548
0,271.981,271.464,0.8146,0.8132,1.4531685641885859
0,272.48,271.516,0.9321,0.9357,0.4141989364359898
0,272.334,271.269,0.8708,0.8745,1.0055603595519367
0,272.127,271.087,0.8769,0.8807,0.9535733405393279
0,272.098,271.552,0.8231,0.8228,1.3819834500058632
0,272.647,271.659,0.9282,0.932,0.44835682929440746
0,272.468,271.447,0.8739,0.877,1.0081338683444399
0,272.372,271.334,0.8772,0.8806,0.9598866585429278
0,272.377,271.792,0.8277,0.8276,1.3467276287009324
0,273.447,272.393,0.9251,0.9289,0.479399540107988
0,272.896,271.897,0.8786,0.8821,0.9760303977403089
0,273.33,272.201,0.8794,0.8838,0.9776287009325305
0,272.932,272.285,0.8262,0.8256,1.3499308122549496
0,273.806,272.715,0.9225,0.9272,0.5099831236966752
0,273.463,272.469,0.8805,0.8835,0.9397757134189554
0,273.558,272.376,0.877,0.8816,1.021157836774026
0,273.429,272.698,0.8164,0.8177,1.430075509985571
0,274.31,273.157,0.9196,0.9244,0.5651459468829825
0,274.235,273.225,0.8851,0.8882,0.8980425527575676
0,274.282,273.007,0.8754,0.8812,1.0544579443540865
0,274.477,273.509,0.804,0.8067,1.5492127790835817
0,274.645,273.465,0.918,0.9228,0.5858410874253697
0,274.483,273.501,0.893,0.8962,0.8440093202061867
0,274.84,273.492,0.874,0.8804,1.0813491355355804
0,274.49,273.436,0.7976,0.8004,1.6365196065934853
0,271.46,270.335,0.9131,0.9178,0.621674934865627
0,271.464,270.579,0.9583,0.9613,0.28541061422606084
0,271.46,270.435,0.9556,0.9596,0.3250609535366307
0,271.46,270.202,0.8984,0.9044,0.8324970810623403
0,271.46,270.331,0.9131,0.9179,0.6350115482861121
0,271.46,270.55,0.9551,0.9583,0.3316340952312971
0,271.46,270.389,0.9507,0.9552,0.37283843106463477
0,271.46,270.227,0.8836,0.8891,0.9613825822273661
0,271.46,270.347,0.9261,0.9308,0.5210671840026921
0,271.46,270.383,0.9381,0.9425,0.5241838446360378
0,271.46,270.266,0.9374,0.9431,0.42443097286025305
0,271.46,270.291,0.8617,0.8664,1.1430463002146503
0,271.46,270.373,0.9302,0.9347,0.4681092421978964
0,271.46,270.229,0.9154,0.9213,0.6648842877027324
0,271.46,270.258,0.9318,0.9375,0.4749107493384591
0,271.46,270.363,0.8458,0.8495,1.2767782576109072
0,271.46,270.388,0.9309,0.9352,0.4394169772552298
0,271.46,270.237,0.9,0.9057,0.7480217505468229
0,271.46,270.273,0.9273,0.9329,0.5301026344368364
0,271.46,270.432,0.8351,0.8381,1.3805993891899886
0,271.46,270.401,0.9321,0.9362,0.41616617295406694
0,271.46,270.354,0.8897,0.8939,0.779927294234015
0,271.46,270.355,0.9381,0.9428,0.5247516736092346
0,271.46,270.477,0.8212,0.8241,1.473279866213233
0,271.46,270.414,0.932,0.936,0.4109120851666982
0,271.46,270.502,0.8909,0.8942,0.734091050460657
0,271.46,270.29,0.9282,0.9336,0.5399620155710666
0,271.46,270.566,0.8049,0.8077,1.566668026288284
0,271.516,270.487,0.9333,0.9373,0.40287677239424263
0,271.46,270.527,0.8977,0.901,0.7011835336225929
0,271.46,270.272,0.9194,0.9248,0.5830220819545922
0,271.46,270.701,0.7896,0.7913,1.646760871449476
0,271.831,270.803,0.9341,0.9384,0.39610585674006926
0,271.575,270.595,0.8915,0.8953,0.746883390352465
0,271.521,270.305,0.9073,0.9128,0.6762993478914818
0,271.472,270.831,0.7782,0.7786,1.7157077085447123
0,272.103,271.06,0.9329,0.9371,0.40100176920762953
0,271.841,270.858,0.8962,0.8998,0.73198788577139
0,271.713,270.496,0.8991,0.9049,0.7776170761677027
0,271.656,271.085,0.7764,0.7756,1.7456822666251983
0,272.351,271.286,0.9309,0.9351,0.40940678009310016
0,272.195,271.225,0.9051,0.9082,0.68596997955469
0,271.929,270.729,0.8852,0.891,0.8785567956437724
0,272.019,271.439,0.7946,0.7935,1.6637047309733703
0,272.431,271.379,0.9307,0.9346,0.41617973517969953
0,272.327,271.371,0.9089,0.9117,0.6762954219840618
0,272.007,270.862,0.8843,0.8894,0.9092018171342916
0,272.083,271.52,0.8222,0.8217,1.4549097296222466
0,272.399,271.363,0.9277,0.9315,0.4387027170338495
0,272.252,271.284,0.9032,0.9062,0.7449975271881837
0,271.88,270.8,0.8865,0.8911,0.890916877832899
0,271.966,271.414,0.8387,0.8371,1.2929749710655527
0,272.444,271.419,0.9248,0.9285,0.47067204397016316
0,272.316,271.3,0.8911,0.8944,0.8432164398647857
0,271.979,270.947,0.8873,0.8912,0.8600245751607328
0,272.173,271.607,0.844,0.844,1.2058504178287182
0,273.028,271.975,0.9232,0.9273,0.48966655279835625
0,272.882,271.784,0.8773,0.8819,0.9352292576975827
0,272.584,271.544,0.8867,0.891,0.847284750653893
0,272.483,271.912,0.8415,0.841,1.184564453712532
0,273.966,272.859,0.9219,0.9266,0.5071597844319926
0,273.871,272.714,0.8775,0.8826,0.9593651756716106
0,273.042,271.99,0.8848,0.8887,0.8611248489545359
0,272.879,272.275,0.8327,0.8318,1.2353109879520527
0,274.817,273.639,0.9198,0.9252,0.5577807916056962
0,274.139,272.995,0.8781,0.8827,0.9589491824425262
0,273.739,272.646,0.8852,0.8899,0.86537834020792
0,273.439,272.734,0.8215,0.8225,1.3359110909433904
0,274.794,273.62,0.9187,0.9241,0.5837351185165168
0,274.219,273.1,0.8784,0.8827,0.9516110496448839
0,274.16,273.057,0.8867,0.891,0.8678320323453981
0,273.91,273.055,0.8131,0.8147,1.4541191436423242
0,275.06,273.869,0.9163,0.9217,0.600269663952522
0,274.338,273.267,0.8878,0.8914,0.9038465225127847
0,274.578,273.442,0.8865,0.8905,0.8921839771991456
0,274.503,273.445,0.8061,0.809,1.569172449307358
0,271.46,270.314,0.911,0.9158,0.6052664263535459
0,271.46,270.581,0.9596,0.9624,0.2643343547490734
0,271.46,270.43,0.9571,0.9611,0.2913810016672361
0,271.46,270.177,0.912,0.9184,0.7486942533892817
0,271.46,270.33,0.9065,0.9112,0.6524423223017035
0,271.465,270.584,0.9582,0.9611,0.27987865377065574
0,271.46,270.434,0.9549,0.9589,0.31944104255785616
0,271.46,270.171,0.8907,0.897,0.9052206920813936
0,271.46,270.323,0.9203,0.9252,0.5814700738784397
0,271.46,270.563,0.9561,0.9592,0.3058801425563266
0,271.46,270.273,0.9384,0.944,0.37817409614904185
0,271.46,270.212,0.8739,0.8795,1.056527458408325
0,271.46,270.416,0.9368,0.9409,0.4674451520141944
0,271.46,270.546,0.9545,0.9577,0.34057904585153953
0,271.46,270.271,0.9356,0.9412,0.4205254597645475
0,271.46,270.306,0.8521,0.8565,1.227943028455181
0,271.46,270.45,0.9409,0.9446,0.4233360525765679
0,271.46,270.376,0.9355,0.94,0.5496627288625577
0,271.46,270.272,0.93,0.9355,0.4772826092498457
0,271.46,270.366,0.8388,0.8424,1.336385768840532
0,271.46,270.441,0.9381,0.9419,0.4128724895861482
0,271.46,270.228,0.9101,0.9159,0.7046353749751444
0,271.46,270.297,0.9264,0.9316,0.5256783407177783
0,271.46,270.44,0.8244,0.8274,1.4416663692494383
0,271.46,270.397,0.9316,0.9358,0.41798636639423253
0,271.46,270.267,0.896,0.9012,0.7715032656411721
0,271.46,270.34,0.9319,0.9367,0.5260900511387681
0,271.46,270.551,0.8045,0.8074,1.5491648524215713
0,271.46,270.407,0.9313,0.9354,0.4159953704883931
0,271.46,270.398,0.8861,0.8899,0.781928334344552
0,271.46,270.365,0.9362,0.9408,0.520851259094594
0,271.46,270.703,0.7892,0.7909,1.6348809226392298
0,271.75,270.691,0.9312,0.9358,0.4136092855358354
0,271.509,270.564,0.8934,0.897,0.7126487128632102
0,271.46,270.319,0.9261,0.9311,0.5470477686059971
0,271.46,270.831,0.78,0.7803,1.706349008071054
0,272.136,271.075,0.9319,0.9362,0.4132166947938389
0,271.879,270.895,0.897,0.9006,0.7004837533714368
0,271.737,270.551,0.9141,0.9201,0.6261548031182922
0,271.608,271.028,0.7742,0.7736,1.7518003089740124
0,272.479,271.391,0.9298,0.9341,0.42712052535779294
0,272.248,271.201,0.8932,0.897,0.7362706938658972
0,271.986,270.776,0.9028,0.9088,0.7110278229568713
0,271.997,271.39,0.7838,0.7826,1.7269641008907222
0,272.528,271.432,0.9285,0.9328,0.4431627008203617
0,272.419,271.385,0.8975,0.901,0.7231663208129178
0,272.024,270.846,0.8911,0.8965,0.797007540801395
0,271.988,271.396,0.8135,0.8122,1.573726246985464
0,272.583,271.489,0.9273,0.9318,0.45674532077722774
0,272.52,271.518,0.9032,0.9069,0.6887910244578934
0,272.063,270.939,0.8955,0.9004,0.8217750200119307
0,272.07,271.491,0.8346,0.834,1.397643996675725
0,272.732,271.643,0.9252,0.93,0.4758394558794289
0,272.584,271.609,0.9063,0.91,0.6703581243339979
0,272.159,271.052,0.901,0.9056,0.8047789000321212
0,272.18,271.608,0.8496,0.8497,1.220399218897381
0,272.736,271.672,0.9232,0.9277,0.49235860360061806
0,272.625,271.662,0.9072,0.9107,0.6843677504550483
0,272.24,271.167,0.9043,0.9085,0.7730035231195159
0,272.38,271.802,0.8546,0.8543,1.0977554006719932
0,272.714,271.669,0.9223,0.9266,0.5022485762212376
0,272.369,271.408,0.9017,0.9045,0.7455321134128373
0,272.413,271.377,0.9059,0.9094,0.7310243559217471
0,272.485,271.916,0.8507,0.8502,1.0795782963601233
0,273.219,272.138,0.9203,0.9245,0.5505255107503582
0,272.597,271.568,0.8897,0.894,0.8493679289053858
0,272.396,271.408,0.9025,0.9056,0.7100589905829208
0,272.703,272.12,0.843,0.8423,1.1395456144554972
0,273.77,272.651,0.9169,0.9219,0.5957091361474103
0,272.999,271.924,0.8808,0.8851,0.9159745172918378
0,272.616,271.64,0.8943,0.898,0.7363358027460956
0,273.392,272.692,0.8341,0.8351,1.2399290277515767
0,274.479,273.359,0.9214,0.9258,0.6002785864693856
0,273.782,272.652,0.8773,0.8823,0.9357289696277526
0,273.712,272.686,0.8942,0.8982,0.7542216251217286
0,273.923,273.083,0.8252,0.8267,1.36260471210862
0,274.938,273.847,0.9282,0.9327,0.5681297384937772
0,274.255,273.113,0.8801,0.8845,0.9313648391652605
0,274.223,273.194,0.8981,0.9015,0.7502360643033044
0,274.16,273.183,0.8169,0.8193,1.4957567059087458
0,271.46,270.281,0.9164,0.9217,0.5611300495072221
0,271.46,270.59,0.9605,0.9633,0.24114473342068904
0,271.46,270.453,0.9582,0.9621,0.27604956840511286
0,271.46,270.13,0.9114,0.9183,0.7207902290792473
0,271.46,270.336,0.9104,0.915,0.6239598639698573
0,271.46,270.572,0.958,0.9609,0.2721492048762829
0,271.46,270.433,0.9557,0.9598,0.2978816925249703
0,271.46,270.156,0.8986,0.9051,0.8399642079609247
0,271.46,270.312,0.9087,0.9136,0.6331034043225772
0,271.46,270.558,0.9555,0.9586,0.2943484268328124
0,271.46,270.357,0.9468,0.9515,0.32739355437381773
0,271.46,270.178,0.8793,0.8854,0.9895321032156751
0,271.46,270.318,0.9181,0.923,0.580331815655703
0,271.46,270.557,0.9547,0.9578,0.3072014398392927
0,271.46,270.274,0.9363,0.9419,0.3757407983358231
0,271.46,270.239,0.8538,0.859,1.1550180234840646
0,271.46,270.41,0.936,0.9401,0.48051281528350664
0,271.46,270.571,0.9562,0.9592,0.30294896830212154
0,271.46,270.299,0.9346,0.9399,0.41311569190294356
0,271.46,270.317,0.8454,0.8496,1.2738710466877066
0,271.46,270.465,0.9425,0.9461,0.4219862032396384
0,271.46,270.535,0.9518,0.9552,0.382444565677372
0,271.46,270.311,0.9309,0.9361,0.46066250962357175
0,271.46,270.379,0.8303,0.8337,1.386197631199237
0,271.46,270.46,0.9408,0.9444,0.41012817832797144
0,271.46,270.333,0.9253,0.9302,0.5992285846848824
0,271.46,270.327,0.9283,0.9333,0.5021675087823059
0,271.46,270.491,0.8162,0.8191,1.4882612818852519
0,271.46,270.423,0.9337,0.9376,0.42058026951099503
0,271.46,270.242,0.9052,0.9109,0.7387408034344044
0,271.46,270.366,0.9326,0.9371,0.5117847073159542
0,271.46,270.644,0.7994,0.8017,1.5709510893118448
0,271.461,270.407,0.93,0.9341,0.43071650359704894
0,271.46,270.302,0.8917,0.8965,0.7906851473234998
0,271.46,270.39,0.9371,0.9414,0.5054216781469717
0,271.46,270.779,0.7845,0.7854,1.6655590849066708
0,271.771,270.708,0.93,0.9346,0.43011084315235076
0,271.482,270.455,0.8855,0.8889,0.7772746044775739
0,271.46,270.397,0.9365,0.9407,0.5110224694467529
0,271.46,270.898,0.7788,0.7784,1.7072642033722012
0,272.175,271.098,0.9295,0.934,0.43083229237303255
