wind spd [m/s],Surface T[K],TOA T[K],transmittance,jakobian,TCWV [cm]
0,271.46,270.314,0.8267,0.8307,1.5977593265794128
0,271.46,270.65,0.8283,0.8305,1.3077899180658024
0,271.46,270.706,0.9272,0.9287,0.5798331234417462
0,271.461,270.67,0.9241,0.9261,0.5761451668000797
0,271.46,270.429,0.8064,0.8093,1.747368418369168
0,271.46,270.716,0.8292,0.8307,1.304361122299664
0,271.46,270.706,0.9272,0.9287,0.5691324764318091
0,271.461,270.656,0.9215,0.9236,0.6108078701697319
0,271.46,270.69,0.7806,0.7824,1.8899834805973494
0,271.46,270.782,0.8245,0.8254,1.353646658135041
0,271.493,270.749,0.9272,0.9287,0.5643818225387875
0,271.461,270.644,0.9173,0.9195,0.6560937221171349
0,271.46,271.162,0.7615,0.7583,1.9081560981578831
0,271.552,270.933,0.8086,0.8086,1.4327712827520103
0,271.809,271.051,0.9253,0.9266,0.5764157994830039
0,271.463,270.633,0.9104,0.9128,0.7062867034104411
0,271.631,271.727,0.7498,0.7446,1.894456210836524
0,272.49,271.726,0.8056,0.8072,1.4913232857295817
0,272.111,271.332,0.916,0.9172,0.6245718976408866
0,271.993,271.113,0.9064,0.9087,0.7485055039182597
0,272.701,272.854,0.7456,0.7395,1.9160040890620142
0,272.624,271.789,0.8197,0.8218,1.5138745647086418
0,272.776,271.957,0.9075,0.9093,0.7063633350838463
0,272.421,271.497,0.9025,0.9053,0.7811744071624867
0,272.605,273.001,0.7459,0.7376,1.915796576812673
0,273.008,272.075,0.8308,0.8332,1.4947619217571753
0,272.774,271.972,0.904,0.9057,0.7802264789709026
0,272.57,271.63,0.8998,0.9031,0.8056145574686566
0,272.949,273.403,0.7486,0.739,1.8976277831879387
0,273.43,272.4,0.8332,0.8359,1.4898583614180176
0,273.105,272.286,0.9014,0.9028,0.804298409752566
0,272.904,271.939,0.8978,0.901,0.8237480689124217
0,273.323,273.783,0.755,0.7466,1.8539495138502957
0,273.735,272.725,0.8396,0.8433,1.4214407570373164
0,273.673,272.817,0.8955,0.8978,0.8450094068820647
0,272.906,271.93,0.9292,0.9327,0.612522115095369
0,273.169,272.305,0.9454,0.9476,0.45139247347463207
0,272.902,271.893,0.9232,0.927,0.5463269822008534
0,273.321,272.399,0.9333,0.9359,0.6277150199099591
0,271.478,270.567,0.9177,0.9209,0.6567087639509924
0,271.864,271.066,0.944,0.9457,0.46322373083570845
0,272.365,271.369,0.9156,0.9189,0.5714872051108176
0,273.104,272.212,0.9325,0.935,0.6248510449541894
0,271.461,270.542,0.9064,0.9097,0.6946434817190376
0,271.46,270.67,0.932,0.9339,0.5688282440996671
0,271.64,270.7,0.9116,0.9149,0.6019219101324101
0,272.321,271.479,0.9296,0.9315,0.6315737790172996
0,271.461,270.562,0.8991,0.9022,0.7267328802394295
0,271.46,270.602,0.9043,0.907,0.6942966762350039
0,271.46,270.506,0.9049,0.9082,0.663536732727282
0,271.557,270.758,0.9289,0.9308,0.6292692203759696
0,271.461,270.584,0.8907,0.8936,0.7481048574181806
0,271.46,270.564,0.8958,0.899,0.7564725976760667
0,271.461,270.456,0.8927,0.896,0.7620833821947353
0,271.668,270.853,0.9178,0.9198,0.6502701228248179
0,271.461,270.608,0.8873,0.8899,0.746118960093406
0,271.46,270.522,0.8922,0.8954,0.8082081036847445
0,271.474,270.391,0.8757,0.8796,0.9528187505417242
0,271.603,270.799,0.9178,0.9197,0.6480458668352597
0,271.461,270.613,0.8889,0.8915,0.724597849418507
0,271.46,270.489,0.8987,0.902,0.8783607552018273
0,271.461,270.393,0.8594,0.8629,1.095859442317203
0,271.465,270.677,0.9203,0.9222,0.6393503897865224
0,271.461,270.617,0.8912,0.8938,0.7022979304859458
0,271.46,270.405,0.8908,0.8945,1.062541897589901
0,271.46,270.492,0.8407,0.8438,1.2238657441633995
0,271.46,270.687,0.9217,0.9234,0.6340259415804581
0,271.461,270.623,0.893,0.8955,0.6840768764052965
0,271.46,270.333,0.8715,0.8758,1.2634145197391569
0,271.46,270.571,0.8235,0.8265,1.333914792513244
0,271.46,270.691,0.9187,0.9204,0.6320221992219566
0,271.461,270.638,0.8969,0.8993,0.6673293122524001
0,271.46,270.3,0.8509,0.8554,1.4354141322469958
0,271.46,270.627,0.8204,0.8229,1.338540735113418
0,271.46,270.694,0.9217,0.9234,0.6185402762411222
0,271.461,270.641,0.8972,0.8994,0.6616812571061474
0,271.46,270.321,0.8316,0.8356,1.5830118338066517
0,271.46,270.706,0.8241,0.8257,1.3123875635410667
0,271.462,270.699,0.9245,0.9262,0.601400325289472
0,271.461,270.646,0.8977,0.8999,0.6661797351796995
0,271.46,270.411,0.8101,0.8129,1.724826418807646
0,271.461,270.787,0.82,0.8208,1.3456622801874243
0,271.659,270.891,0.9243,0.9259,0.5938314816986433
0,271.461,270.649,0.8982,0.9004,0.678217485073904
0,271.462,270.656,0.7904,0.7926,1.8195644282196262
0,271.79,271.132,0.8097,0.8096,1.415799635961312
0,272.596,271.78,0.9259,0.9279,0.5883095144621253
0,271.517,270.702,0.898,0.9002,0.6920881748609362
0,271.998,271.464,0.7716,0.7703,1.8336734766714422
0,272.765,271.99,0.8045,0.8056,1.4585383897661282
0,272.496,271.692,0.9239,0.9259,0.5982377264407315
0,272.414,271.52,0.896,0.8988,0.7130800528213
0,272.544,272.248,0.7538,0.7503,1.882441404557112
0,272.665,271.897,0.8132,0.8145,1.4773722932907776
0,273.136,272.296,0.9147,0.9164,0.6343050888937609
0,272.643,271.73,0.8947,0.8977,0.7334221166249433
0,272.694,272.687,0.7475,0.7432,1.9159673792783465
0,272.977,272.13,0.8295,0.831,1.4364124854053117
0,273.411,272.572,0.9091,0.9115,0.6856133847950115
0,273.141,272.185,0.8929,0.8958,0.7597734700432872
0,273.388,273.469,0.7469,0.7408,1.9404816119673893
0,273.556,272.575,0.842,0.8457,1.3967671936899961
0,273.769,272.9,0.9037,0.906,0.7466077100742864
0,273.454,272.471,0.8907,0.8937,0.785495556586602
0,273.666,273.884,0.746,0.7393,1.950640534739182
0,273.734,272.711,0.8489,0.8527,1.3495456654413078
0,274.023,273.148,0.9029,0.9049,0.8030990705286719
0,273.208,272.168,0.9258,0.9297,0.6570159534601522
0,273.348,272.48,0.9434,0.9455,0.46490014428984405
0,273.584,272.514,0.92,0.9243,0.5487717518214681
0,273.539,272.606,0.9366,0.9399,0.6081415672018478
0,273.021,271.981,0.9221,0.9262,0.6729757868385229
0,272.841,272.002,0.9417,0.9438,0.46897518520595727
0,273.527,272.49,0.9224,0.9263,0.542742679712236
0,273.112,272.213,0.9337,0.9362,0.625198003395655
0,271.558,270.605,0.9126,0.9162,0.7048814324973361
0,271.869,271.079,0.9398,0.9414,0.48252991592439837
0,272.148,271.16,0.9125,0.9159,0.6044036444657451
0,272.56,271.7,0.9317,0.9342,0.628351220855236
0,271.461,270.515,0.8975,0.9007,0.7609889717691567
0,271.46,270.678,0.933,0.9348,0.5457077085447121
0,271.462,270.46,0.9012,0.9045,0.6926904192563209
0,271.701,270.892,0.9299,0.9318,0.6346484273426706
0,271.461,270.542,0.8881,0.8914,0.7873295161956428
0,271.46,270.619,0.9092,0.9117,0.6570545497188134
0,271.461,270.426,0.8937,0.8972,0.7752734114096047
0,271.483,270.69,0.9237,0.9257,0.6540356288844814
0,271.461,270.569,0.8841,0.8871,0.7884958166142363
0,271.46,270.567,0.8952,0.8983,0.741930373776978
0,271.461,270.354,0.8775,0.8817,0.9623008366771529
0,271.588,270.799,0.9247,0.9265,0.6436549178363662
0,271.461,270.582,0.8823,0.8853,0.7804948682781583
0,271.46,270.53,0.8954,0.8986,0.8015926947530503
0,271.46,270.392,0.8601,0.8637,1.0961806529242915
0,271.48,270.699,0.9258,0.9276,0.6282148847975608
0,271.461,270.583,0.8833,0.8863,0.7618939699081746
0,271.46,270.479,0.8972,0.9004,0.8949489886964461
0,271.46,270.492,0.8404,0.8435,1.239801359281712
0,271.462,270.683,0.9239,0.9257,0.6205045555821815
0,271.461,270.589,0.8848,0.8877,0.7460705235732895
0,271.46,270.415,0.8922,0.8958,1.0432157260634365
0,271.46,270.568,0.8232,0.8261,1.345062840011625
0,271.46,270.687,0.9226,0.9244,0.620782428250218
0,271.461,270.599,0.8865,0.8893,0.7358198263423289
0,271.46,270.337,0.8751,0.8794,1.2370704063059252
0,271.46,270.596,0.8192,0.8221,1.3544085391035678
0,271.46,270.685,0.9214,0.9232,0.6264598512234045
0,271.461,270.609,0.8876,0.8903,0.737562419378687
0,271.46,270.302,0.8566,0.861,1.3978581370804506
0,271.46,270.675,0.8193,0.8213,1.3277176201863023
0,271.578,270.8,0.9222,0.924,0.6172275955601557
0,271.461,270.61,0.8863,0.8889,0.7554484966833732
0,271.46,270.316,0.8395,0.8437,1.531880713597406
0,271.502,270.814,0.816,0.8168,1.3203530767387435
0,272.342,271.521,0.9238,0.9259,0.6067257932117492
0,271.461,270.608,0.8843,0.887,0.778961877909378
0,271.461,270.378,0.8219,0.8252,1.6565385733150464
0,272.24,271.505,0.8116,0.8125,1.3778000642421215
0,272.506,271.685,0.9254,0.9275,0.5985362483620809
0,271.619,270.753,0.8819,0.8845,0.8012487954602235
0,271.88,270.901,0.8064,0.8096,1.7311792508144985
0,272.984,272.171,0.8032,0.8042,1.4443006021424238
0,273.164,272.308,0.925,0.9269,0.6017442755681095
0,272.667,271.703,0.8799,0.8834,0.8170796347376525
0,273.1,272.141,0.7883,0.7906,1.7930199405505451
0,273.079,272.269,0.811,0.8118,1.4581254046998724
0,273.398,272.534,0.9218,0.9244,0.6165260817914374
0,272.946,271.964,0.8774,0.8807,0.8315287585464965
0,273.006,272.345,0.7673,0.7665,1.85597619982359
0,272.967,272.182,0.83,0.8309,1.3950948591007124
0,273.192,272.359,0.9152,0.9168,0.6365025773327284
0,272.942,271.966,0.8751,0.8784,0.8484602285184033
0,272.946,272.608,0.7555,0.7538,1.891282599052684
0,273.148,272.311,0.8482,0.8495,1.3127553241932772
0,273.293,272.475,0.9121,0.9136,0.655015627150964
0,272.97,272.0,0.8741,0.8772,0.8604531108992368
0,273.175,273.069,0.7537,0.749,1.9252776432318885
0,273.665,272.719,0.8565,0.8597,1.2772347845594572
0,273.565,272.746,0.9113,0.9133,0.7104575976505739
0,273.321,272.191,0.9137,0.9184,0.7310970616877321
0,273.301,272.438,0.9438,0.9458,0.4563546674960359
0,273.614,272.568,0.9246,0.929,0.5246337944150143
0,273.324,272.409,0.9395,0.942,0.5787370304844162
0,273.086,271.967,0.9115,0.9163,0.7416294555225281
0,273.149,272.3,0.9411,0.9431,0.4707466871969531
0,273.371,272.328,0.9208,0.9245,0.547952154915287
0,273.157,272.259,0.9359,0.9384,0.6016822768223603
0,271.947,270.93,0.9129,0.9168,0.7417709411470789
0,271.985,271.196,0.9398,0.9414,0.467896988268165
0,271.925,270.93,0.9119,0.9156,0.6166772037342008
0,272.044,271.21,0.9329,0.9348,0.6207981318798977
0,271.461,270.474,0.898,0.9012,0.7938172566574722
0,271.46,270.695,0.9398,0.9415,0.46167692331224225
0,271.46,270.457,0.905,0.9083,0.6874656483100752
0,271.46,270.662,0.9289,0.9309,0.6506439507884956
0,271.461,270.483,0.8867,0.8899,0.831768748757221
0,271.46,270.689,0.9366,0.9383,0.4931874289385264
0,271.46,270.421,0.8983,0.9019,0.7713334828917111
0,271.529,270.737,0.9288,0.9307,0.6515207537742247
0,271.461,270.502,0.8808,0.884,0.8424604732502944
0,271.46,270.646,0.9183,0.9205,0.5900298776850402
0,271.466,270.347,0.8814,0.8857,0.9423615607776356
0,271.844,271.051,0.9287,0.9304,0.643338805810343
0,271.461,270.508,0.8776,0.8808,0.8382299256117023
0,271.46,270.599,0.9051,0.9079,0.6970618406897362
0,271.476,270.391,0.8647,0.8685,1.0685004563230054
0,271.812,271.019,0.9305,0.9322,0.6187264254358011
0,271.461,270.514,0.8719,0.8751,0.8432956208287233
0,271.46,270.535,0.8967,0.9,0.7943771828300185
0,271.474,270.476,0.8435,0.8466,1.2082717339764346
0,271.902,271.098,0.9302,0.932,0.6096509511402978
0,271.461,270.545,0.8702,0.8734,0.8535348462522881
0,271.46,270.48,0.8954,0.8987,0.8844869552803456
0,271.46,270.544,0.8272,0.8301,1.322631632616643
0,271.48,270.708,0.9293,0.931,0.6080232291353316
0,271.461,270.564,0.8681,0.8713,0.864464827438524
0,271.46,270.417,0.8929,0.8965,1.0079159549897265
0,271.46,270.579,0.8231,0.8261,1.35063956600878
0,271.475,270.696,0.9245,0.9264,0.6204675908694611
0,271.461,270.573,0.8666,0.8696,0.8708785874891019
0,271.46,270.351,0.8807,0.8849,1.1776515425757013
0,271.48,270.635,0.8183,0.8209,1.3507249672416166
0,271.782,270.987,0.9225,0.9242,0.6192031427653685
0,271.461,270.587,0.868,0.8709,0.8723100141230695
0,271.46,270.313,0.8652,0.8696,1.3316696323413197
0,271.499,270.764,0.8176,0.8189,1.3281268832883808
0,272.446,271.607,0.9216,0.924,0.6155602065945048
0,271.461,270.596,0.8681,0.8709,0.878141261286984
0,271.463,270.305,0.8485,0.8528,1.4682836646561264
0,272.056,271.33,0.8126,0.8127,1.344226927646036
0,272.442,271.606,0.9215,0.9239,0.6180611115926438
0,271.739,270.844,0.8654,0.8681,0.8905891920278588
0,272.259,271.026,0.8343,0.8396,1.5755399652276771
0,272.781,271.992,0.808,0.8092,1.4005458540888074
0,272.971,272.105,0.9213,0.9235,0.6180699321378861
0,272.817,271.799,0.864,0.8678,0.9079725492395466
0,272.961,271.721,0.8211,0.8269,1.6526455517429504
0,272.99,272.188,0.8038,0.8047,1.4475420250544273
0,273.524,272.636,0.9222,0.9249,0.6151574696761892
0,272.939,271.908,0.862,0.8658,0.9234225245114285
0,273.188,272.046,0.8057,0.8099,1.7280614684933184
0,273.229,272.417,0.8211,0.8218,1.408785161089669
0,273.857,272.97,0.9218,0.9242,0.6219995105362178
0,273.252,272.203,0.8652,0.8687,0.9275067428734584
0,273.328,272.35,0.7879,0.7898,1.7938041023183247
0,273.335,272.508,0.8418,0.8435,1.3256432624800518
0,274.297,273.398,0.9178,0.9199,0.639091228910994
0,273.54,272.469,0.8662,0.8699,0.928642961663769
0,273.684,272.88,0.7772,0.7787,1.8415982012206005
0,274.02,273.091,0.8534,0.8558,1.2614750704878834
0,274.504,273.607,0.9155,0.9183,0.6500789260348845
0,273.172,271.959,0.8916,0.8971,0.8314320384636955
0,273.062,272.196,0.947,0.9493,0.42313358792248124
0,273.069,272.091,0.9284,0.9317,0.5073901383245043
0,272.865,271.995,0.944,0.9464,0.5181316759545819
0,273.11,271.916,0.8949,0.9004,0.8225018737285412
0,272.919,272.07,0.9456,0.9478,0.43652756037994633
0,273.377,272.36,0.9255,0.9289,0.5155124328899268
0,272.769,271.911,0.9424,0.9448,0.5273524598104349
0,272.492,271.342,0.8925,0.8971,0.8362387257626205
0,272.26,271.447,0.9437,0.9453,0.45091575614506485
0,272.462,271.477,0.9204,0.9236,0.5506059663595623
0,272.322,271.487,0.9392,0.9412,0.5540972197437454
0,271.534,270.5,0.8989,0.9029,0.8164562312308485
0,271.546,270.776,0.9408,0.9424,0.46558197753565195
0,271.465,270.51,0.9136,0.917,0.6142681241810404
0,271.491,270.697,0.9322,0.9341,0.6142617509547094
0,271.461,270.443,0.8994,0.9028,0.813158723927131
0,271.46,270.7,0.9394,0.941,0.4625905890390706
0,271.46,270.471,0.91,0.9133,0.6734662193511546
0,271.46,270.675,0.9289,0.9308,0.6416945134169161
0,271.461,270.439,0.8955,0.8989,0.8256719165056368
0,271.46,270.703,0.9401,0.9416,0.4486309290124558
0,271.471,270.437,0.9038,0.9074,0.7537421035725758
0,271.609,270.829,0.9317,0.9335,0.6216226744097118
0,271.461,270.443,0.8955,0.8988,0.8215755635206723
0,271.462,270.703,0.94,0.9416,0.4479005572749105
0,271.567,270.449,0.8901,0.8944,0.9012147369387101
0,272.417,271.605,0.9303,0.9324,0.6198493879153432
0,271.461,270.458,0.899,0.9023,0.8039676138130758
0,271.46,270.688,0.9343,0.9361,0.5020819036062265
0,271.526,270.414,0.8751,0.8792,1.0150418338576375
0,271.835,271.057,0.9333,0.9348,0.5895740135520284
0,271.461,270.472,0.8942,0.8975,0.823162496877119
0,271.46,270.633,0.9141,0.9164,0.6145718976408866
0,271.487,270.444,0.8566,0.86,1.137759632494277
0,271.663,270.89,0.9321,0.9337,0.5845633830105081
0,271.461,270.489,0.8827,0.8859,0.8626709426766533
0,271.46,270.57,0.9032,0.9063,0.7381538547822142
0,271.46,270.492,0.8363,0.8393,1.2730480847180234
0,271.472,270.713,0.93,0.9316,0.5872847506538931
0,271.461,270.522,0.8796,0.8828,0.8734095231297131
0,271.46,270.499,0.8967,0.9,0.8486171628435807
0,271.46,270.556,0.8245,0.8274,1.3334649956916989
0,271.46,270.694,0.9277,0.9294,0.5882840725426114
0,271.461,270.539,0.8805,0.8837,0.8677281742491066
0,271.46,270.43,0.8925,0.896,0.9617240851870926
0,271.46,270.587,0.8188,0.8217,1.3637798840582667
0,271.473,270.704,0.9264,0.9281,0.5854671065042598
0,271.461,270.556,0.8857,0.8889,0.8517135311242882
0,271.46,270.374,0.8851,0.8891,1.0999784839879063
0,271.609,270.775,0.8155,0.8177,1.370389021735251
0,272.24,271.424,0.9261,0.9276,0.5888194235544248
0,271.461,270.565,0.8907,0.8938,0.8350080302651772
0,271.469,270.343,0.8747,0.879,1.2406816293025655
0,272.264,271.42,0.812,0.8131,1.3687498279228891
0,272.73,271.883,0.9255,0.9277,0.5957306011736934
0,271.583,270.678,0.8948,0.8978,0.8203878490616064
0,272.593,271.302,0.8607,0.8663,1.3745115814268891
0,272.616,271.814,0.8085,0.8102,1.3833865795149207
0,272.818,271.959,0.9228,0.9251,0.6101697827494609
0,272.871,271.859,0.8995,0.9033,0.8062064007586688
0,273.01,271.664,0.8478,0.8548,1.485649176834087
0,272.875,272.085,0.8042,0.8053,1.4262019140073319
0,273.062,272.184,0.9197,0.9219,0.6245223904187466
0,273.555,272.511,0.9089,0.9129,0.7817051694513417
0,273.621,272.227,0.8366,0.8429,1.569500441027262
0,273.842,272.913,0.8068,0.8094,1.4456708458036132
0,274.025,273.093,0.9186,0.9213,0.6312701075290746
0,273.763,272.743,0.9178,0.9218,0.7378362131818716
0,273.964,272.575,0.8241,0.8313,1.657634768243998
0,274.135,273.185,0.8256,0.8278,1.4040494970249782
0,274.258,273.336,0.9195,0.922,0.6304770232444311
0,274.126,273.108,0.9216,0.9252,0.7029060892353658
0,274.334,273.001,0.8109,0.8168,1.716279922297625
0,274.375,273.433,0.845,0.847,1.3090323402996946
0,274.513,273.587,0.9168,0.9199,0.6393702232668649
0,271.579,270.536,0.9016,0.906,0.7903158061111594
0,271.597,270.746,0.9461,0.9486,0.4380918050506544
0,271.714,270.766,0.9177,0.9211,0.550137661688752
0,271.812,270.745,0.8889,0.8935,0.8541028791687275
0,271.78,270.946,0.9464,0.9486,0.4319847246511296
0,271.628,270.772,0.9363,0.9388,0.4867673976332386
0,271.635,270.83,0.9444,0.9464,0.4935259237354244
0,271.535,270.514,0.8899,0.8939,0.8588228905895491
0,271.583,270.774,0.9466,0.9486,0.4276420082291099
0,271.548,270.676,0.9293,0.9321,0.5107271596314745
0,271.467,270.679,0.9415,0.9434,0.5170839175457471
0,271.462,270.442,0.8942,0.8975,0.8404106397189663
0,271.463,270.674,0.9468,0.9488,0.4228251237680555
0,271.463,270.584,0.9243,0.9272,0.5292212427281489
0,271.461,270.677,0.9345,0.9364,0.57606190697129
0,271.46,270.45,0.9022,0.9056,0.8007564254867872
0,271.46,270.683,0.9463,0.9481,0.4236614440201292
0,271.46,270.553,0.9206,0.9238,0.5756843570434349
0,271.461,270.682,0.9306,0.9324,0.6124198885450178
0,271.46,270.465,0.9099,0.9132,0.777235396389185
0,271.46,270.693,0.9445,0.9462,0.4315529768065548
0,271.46,270.514,0.9181,0.9215,0.63827453819602
0,271.461,270.688,0.9307,0.9324,0.6152838635007878
0,271.46,270.461,0.909,0.9124,0.7688825439880083
0,271.468,270.709,0.9414,0.943,0.44539052581666533
0,271.543,270.544,0.9144,0.9185,0.7128208919457715
0,271.461,270.694,0.9357,0.9374,0.5815389047228157
0,271.464,270.463,0.9054,0.9087,0.7701011048625169
0,271.605,270.844,0.9401,0.9416,0.44586953750771163
0,272.11,270.99,0.9033,0.9082,0.8294063212208043
0,271.461,270.713,0.9346,0.9361,0.5753260287661944
0,271.463,270.481,0.9118,0.9152,0.756768060448777
0,271.594,270.835,0.9403,0.9418,0.4419808497295203
0,272.03,270.864,0.8883,0.8936,0.9544172066913778
0,271.461,270.717,0.9346,0.936,0.55993086324076
0,271.46,270.5,0.9185,0.9219,0.7394402777706963
0,271.509,270.748,0.9388,0.9404,0.46328042705715006
0,271.633,270.534,0.8732,0.878,1.0530188188627105
0,271.461,270.72,0.9339,0.9353,0.5499937287452903
0,271.462,270.525,0.9184,0.9218,0.7365236344725263
0,271.49,270.714,0.9343,0.9361,0.5224851503826485
0,271.561,270.521,0.8563,0.8603,1.1779977872158178
0,271.463,270.722,0.9301,0.9316,0.5616860497723484
0,271.468,270.551,0.913,0.9163,0.7414500874406653
0,271.473,270.654,0.9247,0.927,0.6258346632132277
0,271.533,270.567,0.8385,0.8421,1.2714624260068426
0,271.461,270.712,0.9281,0.9296,0.5569290736388063
0,271.463,270.576,0.9124,0.9154,0.7317984734848293
0,271.485,270.589,0.9079,0.911,0.7475135749720851
0,271.67,270.739,0.8244,0.8275,1.3322783009488461
0,271.461,270.712,0.9284,0.93,0.5472506921323796
0,271.46,270.6,0.9113,0.914,0.7185373190641045
0,271.472,270.498,0.8993,0.9027,0.8682709182034639
0,271.699,270.801,0.8176,0.8203,1.3775130141281684
0,271.461,270.713,0.9286,0.9301,0.5409552191625069
0,271.46,270.62,0.9099,0.9124,0.6960349864632673
0,271.978,270.89,0.892,0.8965,0.9914142954015899
0,272.084,271.177,0.8135,0.8155,1.4072517628344032
0,271.608,270.856,0.9304,0.9318,0.5341256698260874
0,271.927,271.067,0.9074,0.9097,0.6716002916388368
0,272.559,271.356,0.8839,0.8889,1.1199585485359425
0,272.798,271.877,0.8086,0.8113,1.4142011288258476
0,272.787,271.973,0.9314,0.9332,0.5334158453702336
0,272.82,271.899,0.9066,0.9095,0.6579437422565301
0,272.66,271.403,0.8739,0.8792,1.2479316586194065
0,273.043,272.183,0.8051,0.8066,1.416908475371304
0,272.946,272.12,0.9294,0.9313,0.5481787868436215
0,273.17,272.22,0.9059,0.9087,0.6636503291134079
0,272.709,271.426,0.8623,0.8677,1.3607415886158882
0,273.13,272.292,0.7992,0.8002,1.4713906379854487
0,273.514,272.645,0.9263,0.9289,0.5739444662550414
0,273.568,272.571,0.9038,0.9076,0.6857055161548542
0,273.235,271.887,0.8515,0.8582,1.4569416161482258
0,273.783,272.836,0.8028,0.8056,1.5027131589278706
0,274.45,273.504,0.921,0.9239,0.6091333431905902
0,274.787,273.675,0.9012,0.9059,0.7117899588544508
0,274.088,272.638,0.8408,0.8486,1.547802409589411
0,274.297,273.319,0.8253,0.8275,1.4376950334721847
0,271.461,270.723,0.9193,0.9207,0.6305422850820618
0,271.46,270.445,0.9124,0.9158,0.7594362498916551
0,271.46,270.625,0.9493,0.9517,0.3956117022632602
0,271.46,270.58,0.9353,0.9382,0.47879959007408235
0,271.714,270.89,0.9453,0.9474,0.4825589268506575
0,271.635,270.609,0.9078,0.9121,0.7655583711053217
0,271.555,270.729,0.948,0.9502,0.40453523884303
0,271.51,270.605,0.9198,0.923,0.5409372721571588
0,272.112,271.276,0.9426,0.9446,0.5056365833388569
0,271.92,270.898,0.9009,0.9049,0.7968152223236272
0,271.599,270.785,0.9468,0.9489,0.41334303763262686
0,271.497,270.628,0.9286,0.9314,0.5266153579458838
0,271.462,270.667,0.9401,0.9421,0.5275630312084149
0,271.461,270.477,0.8898,0.893,0.8385624040829438
0,271.46,270.664,0.9461,0.9481,0.41929945496168425
0,271.46,270.565,0.9209,0.9239,0.547391056069096
0,271.461,270.673,0.9357,0.9376,0.5646003987090393
0,271.46,270.504,0.9049,0.9082,0.7682924852013684
0,271.46,270.673,0.946,0.9479,0.4220017029260757
0,271.46,270.582,0.9202,0.9231,0.5416462298542317
0,271.461,270.686,0.9316,0.9334,0.5961912069870955
0,271.46,270.517,0.908,0.9113,0.7393756277627938
0,271.46,270.681,0.946,0.9478,0.42276429769595136
0,271.46,270.596,0.9249,0.9276,0.5413250192471435
0,271.461,270.689,0.9306,0.9323,0.606291649034074
0,271.46,270.524,0.9068,0.9101,0.7308237777426545
0,271.46,270.689,0.9461,0.9479,0.41988869797535344
0,271.46,270.569,0.9267,0.9298,0.5862243987498279
0,271.461,270.691,0.9338,0.9355,0.5889828330775546
0,271.46,270.536,0.9046,0.9079,0.7339782698475015
0,271.46,270.697,0.9459,0.9476,0.41783906838726786
0,271.465,270.541,0.9272,0.9306,0.6379316586194063
0,271.461,270.698,0.9371,0.9387,0.561098693233673
0,271.46,270.539,0.8939,0.8971,0.7645990730779626
0,271.483,270.724,0.9444,0.946,0.4223755308897533
0,271.655,270.667,0.9238,0.9278,0.7131102364212041
0,271.461,270.714,0.9346,0.9361,0.5641346433287616
0,271.462,270.555,0.8889,0.8921,0.7672207634615287
0,271.668,270.907,0.942,0.9435,0.4330058174809951
0,272.021,270.944,0.9148,0.9193,0.8326720133786767
0,271.461,270.722,0.9325,0.9339,0.5642506360479879
0,271.474,270.582,0.896,0.8991,0.7314577862980733
0,271.833,271.067,0.9404,0.9419,0.4430069391688293
