wind spd [m/s],Surface T[K],TOA T[K],transmittance,jakobian,TCWV [cm]
0,275.072,273.772,0.8904,0.8968,0.9270891180984334
0,275.532,274.293,0.8982,0.9034,0.7716075826097598
0,275.512,274.27,0.9109,0.9163,0.6549291042302928
0,275.088,274.026,0.9283,0.9323,0.5231947708952598
0,275.258,273.89,0.8878,0.8946,0.9748717451933129
0,275.478,274.205,0.8882,0.8938,0.869533734761616
0,275.467,274.249,0.909,0.9141,0.6546140119204826
0,275.239,274.17,0.929,0.933,0.5284796541122605
0,274.35,273.324,0.9478,0.9515,0.4646556673277827
0,273.612,272.578,0.9272,0.9314,0.5496339728653516
0,273.389,272.163,0.9151,0.9207,0.6872082209521089
0,272.626,271.655,0.9421,0.9457,0.45704027369183164
0,274.294,273.242,0.9434,0.9474,0.5065869078635417
0,273.539,272.497,0.9279,0.9319,0.5581700172841899
0,272.531,271.376,0.9138,0.9186,0.697340376173311
0,271.949,270.972,0.9325,0.9361,0.4995880856357675
0,273.247,272.217,0.9392,0.943,0.5408009360994834
0,271.57,270.624,0.9244,0.9279,0.5789824251910695
0,271.462,270.421,0.9197,0.9235,0.6856648804637671
0,271.46,270.497,0.9249,0.9283,0.5254389113509711
0,271.47,270.522,0.936,0.9396,0.5592080883890015
0,271.46,270.503,0.9193,0.9227,0.5941519785043823
0,271.46,270.438,0.9211,0.9247,0.6881210199201563
0,271.46,270.526,0.9241,0.9275,0.5379459856321986
0,271.46,270.518,0.9341,0.9375,0.5749282884573225
0,271.479,270.515,0.9157,0.9192,0.5934177828310381
0,271.52,270.513,0.9228,0.9268,0.6848836758730045
0,271.551,270.647,0.9271,0.9302,0.5398311859809415
0,271.461,270.519,0.9305,0.934,0.6014689521906054
0,271.898,270.931,0.9187,0.9222,0.5678491635777763
0,272.384,271.303,0.9176,0.9218,0.6983865540220158
0,272.198,271.267,0.9287,0.9316,0.5577679941672232
0,272.852,271.781,0.9179,0.9224,0.6503288074928748
0,273.017,272.002,0.9229,0.9267,0.549795088027002
0,273.02,271.896,0.9169,0.9218,0.7002883247592195
0,273.249,272.186,0.9217,0.9258,0.6465100722468938
0,273.759,272.626,0.9112,0.9163,0.6859704384269858
0,273.677,272.632,0.9235,0.9278,0.5510786558100881
0,273.322,272.173,0.9162,0.9211,0.6967093757807203
0,273.617,272.42,0.9077,0.9127,0.7471127245287636
0,273.868,272.753,0.9062,0.911,0.718340054962704
0,273.588,272.533,0.9179,0.9223,0.5607812555765732
0,273.406,272.233,0.9138,0.9189,0.6985945761294632
0,273.722,272.483,0.901,0.9066,0.780217811383092
0,273.916,272.806,0.8976,0.9023,0.7723001228758037
0,273.642,272.596,0.918,0.9223,0.5566565034950772
0,273.526,272.331,0.9107,0.9158,0.7062052790708347
0,273.655,272.411,0.8913,0.8966,0.7918706184068973
0,273.908,272.818,0.8941,0.8986,0.7868170578128106
0,273.658,272.644,0.9243,0.9283,0.5587813371538701
0,273.664,272.474,0.9111,0.9162,0.6985637806998313
0,273.693,272.484,0.892,0.8973,0.7710824287600762
0,273.833,272.748,0.8921,0.8965,0.7793216337893165
0,273.729,272.714,0.9262,0.9301,0.5877363319788104
0,273.787,272.615,0.9119,0.9174,0.6849824353882317
0,273.841,272.634,0.8955,0.9012,0.7347486654464063
0,274.115,272.984,0.8956,0.9003,0.7611186796714474
0,274.09,273.006,0.9183,0.9226,0.6511550325544403
0,274.197,273.025,0.913,0.9181,0.6675083234335883
0,273.871,272.708,0.9037,0.909,0.6720108803719924
0,274.284,273.141,0.9026,0.9072,0.7559145579785147
0,274.407,273.244,0.9055,0.9102,0.7318440038137388
0,274.55,273.375,0.9141,0.9189,0.6479514411139381
0,274.097,272.985,0.9113,0.9158,0.6008433562939434
0,274.324,273.205,0.9021,0.9064,0.744772118919305
0,274.361,273.156,0.8938,0.8989,0.8434455700978418
0,274.701,273.532,0.9152,0.9205,0.631244665609561
0,274.519,273.425,0.9163,0.9203,0.5524323290828164
0,274.579,273.409,0.8964,0.9009,0.8355224261088139
0,274.655,273.328,0.8717,0.8775,0.9864123324478797
0,274.905,273.756,0.9187,0.9237,0.6235243941611051
0,274.721,273.661,0.9225,0.9268,0.5245214216883441
0,275.022,273.748,0.8902,0.8963,0.9270113647371938
0,275.167,273.775,0.8627,0.8697,1.0538652852911037
0,275.279,274.117,0.9195,0.9244,0.6275879632698221
0,275.153,274.103,0.9271,0.9309,0.5081909214665559
0,275.203,273.842,0.8836,0.8904,1.0064115676607202
0,275.235,273.84,0.859,0.8659,1.0936176472087817
0,275.521,274.333,0.9165,0.9214,0.6415555260970872
0,275.448,274.385,0.9273,0.931,0.5094770385401743
0,274.019,273.005,0.9469,0.9507,0.4719305777202204
0,273.509,272.473,0.926,0.9297,0.5607093655835581
0,273.03,271.865,0.9123,0.9176,0.6758243640794767
0,272.46,271.498,0.9422,0.9456,0.4629444305649738
0,274.187,273.149,0.9426,0.9465,0.5037903361494495
0,273.299,272.266,0.9264,0.9301,0.5580973625040152
0,272.452,271.341,0.9044,0.9088,0.7110685606195798
0,272.115,271.146,0.9358,0.9392,0.5039295274125212
0,272.21,271.261,0.9404,0.9435,0.516451387578837
0,271.474,270.523,0.9205,0.924,0.5864034099310163
0,271.485,270.481,0.9045,0.908,0.7131413887515106
0,271.461,270.506,0.9277,0.9312,0.5331673405291308
0,271.46,270.555,0.9391,0.9422,0.5189713612701585
0,271.46,270.49,0.9148,0.9181,0.6060737356793605
0,271.46,270.45,0.9024,0.9057,0.7117558493471268
0,271.46,270.496,0.9206,0.924,0.5523968939444153
0,271.46,270.556,0.936,0.9392,0.5273088159565195
0,271.46,270.518,0.9152,0.9186,0.5912715351317729
0,271.46,270.467,0.9089,0.9122,0.6823038958257917
0,271.479,270.534,0.9198,0.9234,0.5544210306271764
0,271.46,270.561,0.9342,0.9374,0.5396002202587019
0,271.556,270.658,0.9245,0.9275,0.5528083494363518
0,272.113,271.11,0.9173,0.9209,0.6530757190273947
0,272.159,271.202,0.9216,0.9247,0.5542665436209103
0,272.57,271.595,0.9292,0.933,0.5738116992041115
0,272.855,271.884,0.9252,0.9287,0.5546823329067521
0,272.904,271.838,0.9158,0.9202,0.6594451214227082
0,273.087,272.095,0.924,0.9275,0.5679549591348728
0,273.66,272.582,0.9191,0.9238,0.625823752249749
0,273.706,272.647,0.9174,0.9218,0.5744189402089399
0,273.727,272.6,0.9155,0.9206,0.6700374235850164
0,273.385,272.351,0.9219,0.9255,0.6167598517332625
0,273.986,272.869,0.909,0.9137,0.692292678947449
0,273.784,272.726,0.9164,0.9207,0.5687531420005814
0,273.841,272.7,0.9153,0.9205,0.6764718328889071
0,273.667,272.504,0.9095,0.9146,0.7322286917550846
0,273.987,272.857,0.8964,0.9012,0.7680925188520036
0,273.767,272.753,0.9227,0.9266,0.5750014530956035
0,273.931,272.777,0.9153,0.9205,0.6779542453335237
0,273.611,272.368,0.8976,0.903,0.8092198151254507
0,274.016,272.908,0.8937,0.8983,0.7864155445539505
0,273.631,272.602,0.9207,0.9248,0.6318697516481164
0,273.929,272.783,0.9174,0.9225,0.67356564168192
0,273.696,272.453,0.8936,0.8989,0.800507818674063
0,273.983,272.886,0.8931,0.8975,0.7712380884399871
0,273.78,272.657,0.9047,0.9096,0.7322278249963037
0,273.983,272.85,0.9194,0.9244,0.6681176038708427
0,273.814,272.57,0.8916,0.8978,0.7852733094379835
0,273.956,272.866,0.9008,0.9052,0.7332947030841317
0,274.024,272.82,0.8896,0.8951,0.8471600393610459
0,274.109,272.97,0.9178,0.9227,0.6668801782463941
0,273.863,272.634,0.8925,0.8985,0.7647107320032835
0,274.346,273.216,0.9029,0.9073,0.7484339198401087
0,274.369,273.055,0.8697,0.8757,0.9792720245955552
0,274.559,273.367,0.9114,0.9164,0.6772608892945093
0,274.367,273.126,0.8949,0.9004,0.7311192405153647
0,274.797,273.623,0.8919,0.8972,0.7903388007117621
0,274.73,273.379,0.8664,0.8723,1.0419539802073081
0,274.818,273.61,0.9091,0.9148,0.6782449154400332
0,274.755,273.544,0.9019,0.9077,0.6738264850891997
0,275.496,274.262,0.8908,0.8959,0.8401238955198768
0,275.382,274.006,0.8726,0.8792,1.0486305721117817
0,275.273,274.053,0.9104,0.9158,0.663893684387635
0,275.311,274.134,0.9106,0.9155,0.6014355564846304
0,275.361,274.087,0.8898,0.8955,0.9248584888825441
0,275.594,274.172,0.8661,0.8728,1.1045849500084128
0,275.716,274.496,0.913,0.9184,0.6448708784345316
0,275.7,274.562,0.9181,0.9231,0.5635456552441457
0,275.685,274.32,0.8847,0.8909,1.0117892960389123
0,275.866,274.358,0.8485,0.8555,1.2048217790988769
0,275.9,274.711,0.9172,0.9225,0.6303842800548607
0,276.027,274.89,0.92,0.9247,0.5608472312155527
0,273.125,272.173,0.9501,0.9532,0.4284876078987219
0,272.636,271.557,0.9085,0.9133,0.6525271626906233
0,272.474,271.384,0.9213,0.9256,0.6422163022030969
0,272.062,271.141,0.9462,0.9492,0.4271702365231757
0,273.691,272.697,0.9455,0.9493,0.4701651940265025
0,273.057,271.979,0.9174,0.9218,0.5926252084045011
0,272.739,271.598,0.9084,0.9137,0.688580504045724
0,272.198,271.247,0.9407,0.9438,0.4791627620033344
0,272.594,271.644,0.9431,0.9465,0.48674832894005604
0,272.286,271.286,0.9231,0.9265,0.5632877180280728
0,272.196,271.109,0.9012,0.9055,0.7211846553104271
0,271.839,270.903,0.9374,0.9406,0.5101750342879577
0,271.463,270.566,0.9411,0.9442,0.4987667042262139
0,271.461,270.525,0.9255,0.9289,0.5625930363579815
0,271.466,270.471,0.9017,0.9051,0.7189629486114015
0,271.46,270.53,0.9317,0.9352,0.5340822809012252
0,271.46,270.568,0.9392,0.9422,0.5088379314036904
0,271.46,270.509,0.9154,0.9188,0.5973360423794059
0,271.46,270.489,0.9047,0.908,0.7048691959027803
0,271.46,270.508,0.9229,0.9263,0.5668001305236753
0,271.46,270.571,0.9365,0.9395,0.5142016386839543
0,271.46,270.557,0.9198,0.923,0.580062304660613
0,271.461,270.506,0.9054,0.9087,0.6925217072088838
0,271.477,270.514,0.9162,0.9198,0.5910910453620758
0,271.46,270.581,0.9357,0.9386,0.5166260139803094
0,271.583,270.715,0.9282,0.9309,0.5470510316978785
0,272.185,271.205,0.9098,0.9131,0.6624086716666753
0,272.152,271.155,0.9148,0.9183,0.597013047268945
0,272.17,271.241,0.9312,0.9341,0.5463762344939405
0,272.644,271.692,0.9227,0.9261,0.568207593826638
0,272.569,271.592,0.917,0.9207,0.6253368887438625
0,272.946,271.919,0.9155,0.9194,0.5912605731824835
0,272.761,271.75,0.9183,0.9223,0.6115489999133242
0,273.189,272.193,0.9185,0.9219,0.5773812158076408
0,273.084,272.07,0.9173,0.921,0.6170720888376766
0,273.177,272.16,0.9172,0.9208,0.5856342889773776
0,273.656,272.558,0.9065,0.9113,0.6971210352158994
0,273.589,272.581,0.9215,0.9254,0.5838105265304667
0,273.615,272.552,0.9152,0.9198,0.62186455109543
0,273.614,272.574,0.9181,0.9224,0.5987491141215401
0,274.111,272.974,0.8957,0.9004,0.767086823736954
0,273.82,272.739,0.9124,0.9169,0.6626804770232445
0,274.18,273.069,0.9134,0.9179,0.6371016606078529
0,273.872,272.773,0.9152,0.9199,0.6705296915868314
0,273.908,272.812,0.8936,0.8981,0.7767703038244458
0,273.796,272.63,0.8941,0.8995,0.7908562557040376
0,273.902,272.795,0.9106,0.9153,0.6623536579769851
0,273.797,272.62,0.9076,0.9132,0.754383505070539
0,273.907,272.824,0.8971,0.9015,0.7521655713215011
0,273.955,272.723,0.8766,0.8824,0.9031078910739142
0,273.932,272.818,0.9107,0.9154,0.6741683449496005
0,273.826,272.622,0.9035,0.9093,0.7695395471440298
0,274.059,272.966,0.9026,0.9069,0.7200485894775482
0,273.967,272.738,0.8758,0.8816,0.9815611855220693
0,274.07,272.942,0.9109,0.9157,0.6801324101502553
0,273.843,272.634,0.8995,0.9053,0.7763219855914101
0,274.434,273.3,0.9026,0.9069,0.7416445473224802
0,274.153,272.937,0.8814,0.8868,0.9950166978529877
0,274.267,273.166,0.9195,0.9238,0.6580389837508223
0,273.808,272.599,0.8957,0.9015,0.7863292255765221
0,274.693,273.546,0.8951,0.9003,0.7819274165999605
0,274.582,273.305,0.8805,0.886,1.0240021312068852
0,275.145,273.999,0.921,0.9258,0.6516377152238533
0,274.885,273.584,0.893,0.8995,0.7816461788684211
0,275.206,274.067,0.8983,0.9029,0.7674576435378035
0,275.268,273.836,0.8652,0.8725,1.1249897263591542
0,275.7,274.53,0.9218,0.9271,0.6459005368805861
0,275.559,274.23,0.8947,0.9008,0.7642283552487343
0,275.279,274.046,0.8933,0.8987,0.8954970351751108
0,275.431,273.93,0.8424,0.85,1.2388803006123394
0,275.718,274.518,0.9154,0.9208,0.659877022224715
0,275.948,274.662,0.9014,0.9076,0.716281298914512
0,275.757,274.425,0.8865,0.8923,0.990312797948331
0,275.675,274.174,0.8323,0.8393,1.3211826158780013
0,275.949,274.716,0.9105,0.9163,0.6677250131288464
0,275.869,274.654,0.907,0.9126,0.6609043353234795
0,271.46,270.484,0.9053,0.9086,0.6927768911911817
0,271.504,270.476,0.9269,0.9308,0.6148127036245814
0,271.461,270.595,0.9493,0.9521,0.4052806513947168
0,271.571,270.55,0.907,0.9113,0.6677390342267746
0,271.514,270.45,0.9081,0.912,0.6995348054636394
0,271.538,270.637,0.9448,0.9478,0.4430153518275864
0,271.479,270.608,0.9466,0.9494,0.43061295141562106
0,271.553,270.58,0.9223,0.9261,0.5893646658135042
0,271.49,270.43,0.8951,0.8988,0.7716838063966798
0,271.46,270.559,0.941,0.9441,0.4784109762253165
0,271.46,270.589,0.9445,0.9473,0.44866702696639527
0,271.462,270.523,0.9288,0.9322,0.5506840256356655
0,271.46,270.426,0.8897,0.8932,0.808609005113877
0,271.46,270.566,0.9385,0.9416,0.5007607592806923
0,271.46,270.587,0.9423,0.9451,0.4653110899236742
0,271.46,270.533,0.9249,0.9283,0.5611577857882152
0,271.46,270.436,0.8867,0.89,0.8277469880132358
0,271.46,270.563,0.9344,0.9375,0.5279843779476172
0,271.46,270.587,0.9402,0.943,0.4837847786960888
0,271.46,270.528,0.9153,0.9187,0.5888726527407423
0,271.46,270.441,0.8855,0.8888,0.8351842882125906
0,271.46,270.537,0.9251,0.9285,0.5711211779761693
0,271.46,270.583,0.937,0.9399,0.501184961225291
0,271.463,270.579,0.9216,0.9246,0.5655723922032498
0,271.489,270.472,0.8869,0.8904,0.8323573799411624
0,271.46,270.507,0.914,0.9173,0.6164666833220315
0,271.624,270.746,0.9361,0.9389,0.5097454788332408
0,272.378,271.473,0.9275,0.93,0.5445055651012324
0,272.373,271.297,0.8917,0.8956,0.8119339937695338
0,272.127,271.123,0.9094,0.913,0.643668887948484
0,272.719,271.769,0.9316,0.935,0.5451589482646979
0,273.021,272.057,0.9223,0.9256,0.567129243931414
0,272.979,271.884,0.8985,0.9031,0.7782361968664123
0,273.319,272.228,0.9078,0.912,0.6483952725956368
0,273.273,272.226,0.9165,0.9203,0.6262302111322419
0,273.338,272.348,0.9213,0.9245,0.580059245511974
0,273.402,272.3,0.9019,0.9061,0.7477627936145371
0,274.509,273.344,0.9082,0.9128,0.6412585337500574
0,273.782,272.671,0.9052,0.91,0.7109509363544125
0,273.738,272.672,0.914,0.9185,0.6460132155221202
0,273.55,272.461,0.9044,0.9084,0.7181935727287097
0,274.732,273.571,0.9098,0.9151,0.6305005277031401
0,273.853,272.739,0.895,0.8998,0.7689006439507886
0,273.898,272.691,0.8894,0.8951,0.8007984887805725
0,273.646,272.57,0.9066,0.9112,0.6838931235437179
0,274.465,273.342,0.9113,0.9155,0.6224709763272883
0,273.888,272.802,0.8963,0.9007,0.7643101364890151
0,273.827,272.628,0.8782,0.8838,0.8981762885388995
0,273.758,272.703,0.9105,0.9147,0.6474752336424773
0,274.148,273.043,0.912,0.9165,0.6513353183808946
0,273.89,272.808,0.8995,0.9039,0.7392697302340759
0,273.87,272.703,0.8854,0.8906,0.9306466020506496
0,273.945,272.883,0.9105,0.9146,0.6375776131502604
0,274.406,273.234,0.9109,0.9157,0.7242080628960962
0,273.945,272.858,0.9026,0.907,0.718240122773832
0,273.949,272.797,0.8923,0.8974,0.9337521477772736
0,273.913,272.846,0.9086,0.9129,0.6488034140098813
0,274.514,273.291,0.9072,0.9124,0.7687227544574347
0,274.023,272.93,0.9017,0.9061,0.7381650206747462
0,274.111,272.914,0.8888,0.8941,0.9811613038091498
0,273.896,272.821,0.9074,0.9117,0.6614861344087941
0,274.536,273.285,0.9014,0.9068,0.7947255178883716
0,274.149,273.055,0.8939,0.8981,0.7822218596564579
0,274.288,273.0,0.8759,0.8818,1.0838658461350206
0,273.924,272.842,0.9079,0.9123,0.6716769233122423
0,274.759,273.481,0.8977,0.9035,0.8156539185144774
0,274.657,273.57,0.8975,0.9021,0.7425587229074149
0,275.034,273.593,0.8569,0.8646,1.204035322969618
0,274.927,273.774,0.9096,0.9147,0.6703831583670266
0,275.327,274.0,0.8951,0.9015,0.8245190763410543
0,275.213,274.037,0.8974,0.9023,0.8277968011502399
0,275.611,274.068,0.8341,0.8418,1.3220419817164886
0,275.592,274.435,0.9172,0.9216,0.6493349410858957
0,275.851,274.484,0.8934,0.8999,0.8211297945781691
0,275.732,274.437,0.8911,0.8965,0.9484865881825089
0,276.073,274.488,0.8231,0.8309,1.4184928594372184
0,275.966,274.821,0.9226,0.9274,0.6343247184308607
0,271.828,270.849,0.8943,0.8978,0.7977324060713904
0,271.842,270.977,0.953,0.9555,0.3467141174611105
0,271.65,270.592,0.8964,0.9011,0.7763999938817028
0,271.591,270.591,0.934,0.9381,0.5888507288421632
0,271.881,270.969,0.9509,0.9539,0.37263071487205107
0,271.489,270.637,0.9514,0.954,0.3607708034853901
0,271.546,270.526,0.9014,0.9056,0.7376724467580673
0,271.477,270.427,0.9111,0.915,0.6893236222359318
0,272.033,271.115,0.9478,0.9507,0.409021837222701
0,271.5,270.648,0.9493,0.9519,0.3789056915460428
0,271.52,270.501,0.906,0.9099,0.6841475427388558
0,271.475,270.455,0.9001,0.9035,0.7635324499191876
0,271.46,270.571,0.944,0.947,0.4485893755767769
0,271.46,270.612,0.9473,0.9498,0.3938916959410196
0,271.46,270.468,0.9153,0.9187,0.6192715147374486
0,271.46,270.452,0.8922,0.8955,0.8119857953531533
0,271.46,270.58,0.9412,0.9441,0.47596635956213384
0,271.46,270.615,0.9456,0.9481,0.4077649350185843
0,271.46,270.499,0.92,0.9234,0.5871004879342079
0,271.46,270.461,0.8913,0.8945,0.822139619543881
0,271.46,270.588,0.9387,0.9415,0.49881819989496917
0,271.46,270.618,0.9441,0.9466,0.42093686427067356
0,271.46,270.521,0.9181,0.9215,0.5806023463670061
0,271.46,270.476,0.8906,0.8938,0.8313693259165975
0,271.46,270.581,0.9334,0.9363,0.5388382373185544
0,271.46,270.618,0.9423,0.9448,0.43529982205952084
0,271.46,270.544,0.916,0.9193,0.5791482310472996
0,271.46,270.494,0.887,0.8902,0.8575405464659184
0,271.46,270.559,0.9232,0.9263,0.5936874977693709
0,271.461,270.616,0.9398,0.9423,0.4564474616714168
0,271.464,270.596,0.9223,0.925,0.5520522298644288
0,271.647,270.674,0.8813,0.885,0.8869353958793269
0,271.46,270.535,0.9107,0.914,0.6493652776432318
0,271.759,270.895,0.9377,0.9403,0.47763716457709826
0,271.889,271.02,0.9265,0.9289,0.5403119821753607
0,272.708,271.629,0.8777,0.8824,0.9033031157428889
0,271.849,270.882,0.904,0.9074,0.6891546042736306
0,272.565,271.638,0.9331,0.9363,0.5263388109089242
0,272.902,271.963,0.9246,0.9277,0.5608210245088792
0,273.322,272.178,0.8769,0.8814,0.9059938918998844
0,273.126,272.044,0.8992,0.9035,0.7100995752881973
0,273.279,272.225,0.9149,0.9188,0.6369818439528281
0,273.396,272.415,0.9233,0.9263,0.5893501348574691
