wind spd [m/s],Surface T[K],TOA T[K],transmittance,jakobian,TCWV [cm]
0,271.46,270.55,0.9135,0.9167,0.8011014464674482
0,271.461,270.543,0.9599,0.9632,0.20576741292898187
0,271.462,270.568,0.9483,0.9514,0.40734108997466006
0,271.46,270.569,0.9329,0.9359,0.49668016091121847
0,271.46,270.579,0.9094,0.9123,0.8167834071777825
0,271.461,270.536,0.9582,0.9616,0.23046111567150868
0,271.46,270.558,0.9459,0.949,0.4276446594912636
0,271.46,270.598,0.9404,0.9431,0.43263948443148276
0,271.46,270.592,0.9061,0.9089,0.8233223373935035
0,271.461,270.507,0.9546,0.9582,0.2702631887545696
0,271.46,270.561,0.9451,0.9483,0.43780358226305616
0,271.46,270.559,0.9307,0.9339,0.47605645148955056
0,271.46,270.597,0.9017,0.9045,0.8294113178302476
0,271.461,270.391,0.9361,0.9404,0.35107314934253797
0,271.46,270.558,0.9426,0.9457,0.4618064272712904
0,271.46,270.527,0.9192,0.9226,0.527467738728312
0,271.46,270.607,0.8971,0.8997,0.8352186016631572
0,271.461,270.37,0.9225,0.9269,0.4444036954515559
0,271.464,270.581,0.9421,0.9451,0.4730286591241658
0,271.46,270.535,0.9213,0.9246,0.5375004716187486
0,271.46,270.633,0.8948,0.8971,0.842863923969959
0,271.461,270.399,0.925,0.9291,0.4764472577281742
0,271.509,270.625,0.9386,0.9415,0.4926136856112945
0,271.46,270.575,0.9321,0.935,0.5007668265921594
0,271.46,270.657,0.8933,0.8954,0.8445999908225541
0,271.461,270.486,0.9421,0.9455,0.4661876379803501
0,271.592,270.714,0.9383,0.9411,0.49774540745310586
0,271.462,270.567,0.9362,0.9393,0.5447038489188458
0,271.46,270.665,0.8904,0.8924,0.8471977178751153
0,271.461,270.399,0.9284,0.9326,0.5542657788337506
0,271.622,270.764,0.9401,0.9427,0.49078584429953154
0,271.465,270.429,0.9087,0.9123,0.7477955774907843
0,271.46,270.661,0.8859,0.888,0.8556152712700056
0,271.461,270.334,0.9116,0.9163,0.6490267318605234
0,271.695,270.844,0.9401,0.9425,0.4884814386156332
0,271.499,270.453,0.8935,0.8971,0.8415229461640825
0,271.463,270.657,0.8816,0.8837,0.8730001580560129
0,271.461,270.372,0.8981,0.9023,0.7401931852365486
0,271.948,271.09,0.9394,0.9417,0.4904268022209419
0,271.593,270.574,0.8797,0.884,0.9072245873973275
0,271.475,270.658,0.8797,0.882,0.8944215914710935
0,271.461,270.403,0.8878,0.8915,0.8138689562694701
0,271.996,271.142,0.939,0.9413,0.48740844223052726
0,271.638,270.652,0.872,0.8759,0.95370707632066
0,271.503,270.665,0.8727,0.8752,0.9266176013215521
0,271.463,270.407,0.8898,0.8935,0.8346526591649542
0,272.271,271.412,0.9392,0.9412,0.4808693080715637
0,272.081,271.087,0.8635,0.8667,1.005528799335145
0,271.888,270.993,0.8677,0.8702,0.9538616652985474
0,271.713,270.635,0.893,0.8977,0.8470434857979023
0,272.647,271.778,0.939,0.9415,0.47533734761615853
0,272.813,271.769,0.8584,0.8624,1.0432978132185815
0,272.29,271.351,0.8686,0.871,0.9595402099595682
0,272.118,271.037,0.8954,0.8997,0.8540884501843138
0,272.925,272.053,0.9395,0.9419,0.46865693177588685
0,273.079,272.029,0.8531,0.8568,1.063022948713373
0,272.973,271.963,0.8698,0.8733,0.9475037347106301
0,272.43,271.363,0.8957,0.8995,0.835171439788307
0,274.079,273.151,0.9391,0.9419,0.469485655142174
0,273.999,272.886,0.8579,0.8623,1.0551749578092418
0,273.968,272.86,0.8747,0.8792,0.93132236798499
0,273.687,272.53,0.8963,0.9015,0.8368603447660519
0,274.444,273.493,0.938,0.941,0.4733401824272304
0,274.297,273.169,0.8586,0.8627,1.0533834693804713
0,274.068,272.947,0.8746,0.8791,0.9299650747197056
0,273.869,272.705,0.8956,0.9009,0.8468854297848909
0,274.298,273.355,0.9376,0.9403,0.47215093839384503
0,274.31,273.178,0.8563,0.8604,1.0704127301372028
0,274.14,273.013,0.8787,0.8831,0.9189406678121477
0,273.855,272.711,0.8945,0.8996,0.8389953755869742
0,271.461,270.609,0.9585,0.9611,0.2769905625264489
0,271.46,270.571,0.9629,0.9659,0.16384433012292682
0,271.46,270.598,0.9558,0.9585,0.31112953964911566
0,271.461,270.412,0.889,0.8926,0.7546466938251085
0,271.463,270.538,0.9169,0.9203,0.7727110175238232
0,271.461,270.555,0.9612,0.9644,0.19322490350935334
0,271.461,270.597,0.9539,0.9566,0.3316309850968476
0,271.461,270.399,0.9001,0.9039,0.7162785966665478
0,271.46,270.556,0.9113,0.9144,0.8084711904676929
0,271.46,270.536,0.9597,0.963,0.2198611656376031
0,271.46,270.598,0.9525,0.9552,0.3470682139160671
0,271.461,270.445,0.9129,0.9164,0.6291642405918433
0,271.46,270.575,0.9088,0.9117,0.8156222053402539
0,271.46,270.564,0.9616,0.9647,0.20592546894199346
0,271.46,270.589,0.9499,0.9527,0.37021424237634665
0,271.461,270.57,0.9356,0.9387,0.47068739069916854
0,271.46,270.59,0.9065,0.9093,0.8174653423952115
0,271.46,270.514,0.9568,0.9603,0.26873871301616764
0,271.46,270.577,0.9471,0.9501,0.3923484574242989
0,271.461,270.584,0.9367,0.9396,0.45335073649003493
0,271.46,270.601,0.9028,0.9055,0.8168522380221586
0,271.46,270.341,0.9314,0.9362,0.39272090877108895
0,271.46,270.572,0.945,0.948,0.4060728179347688
0,271.461,270.549,0.9213,0.9245,0.5105071048727139
0,271.46,270.619,0.8997,0.9022,0.8130652669362117
0,271.46,270.354,0.9204,0.9249,0.48418180520361187
0,271.46,270.573,0.9427,0.9457,0.42204804902795556
0,271.461,270.557,0.9213,0.9245,0.5344489708514121
0,271.46,270.646,0.8973,0.8995,0.8094261547011466
0,271.46,270.41,0.9318,0.9358,0.47738157270831516
0,271.46,270.572,0.9385,0.9415,0.4460011828708071
0,271.461,270.568,0.9271,0.9302,0.5169354468651375
0,271.473,270.672,0.8955,0.8976,0.8083822202281107
0,271.46,270.453,0.9371,0.9407,0.49463899496770053
0,271.46,270.586,0.9366,0.9394,0.46823354560425823
0,271.461,270.584,0.9365,0.9393,0.52430187678769
0,271.516,270.722,0.8935,0.8954,0.8127912182039738
0,271.46,270.353,0.9205,0.9251,0.5927576185547563
0,271.46,270.597,0.9358,0.9386,0.478477869608888
0,271.461,270.452,0.9125,0.9159,0.7256753835407607
0,271.948,271.114,0.8906,0.8924,0.8230865280192523
0,271.466,270.35,0.9114,0.9159,0.6584042970841215
0,271.461,270.614,0.9377,0.9403,0.4720410639718967
0,271.461,270.42,0.8942,0.8978,0.8371609571056375
0,272.463,271.57,0.886,0.8889,0.8410804912992713
0,271.525,270.43,0.8988,0.9029,0.7426672716982864
0,271.467,270.625,0.9377,0.9402,0.46925494434898773
0,271.461,270.46,0.8826,0.8858,0.8968375031228811
0,271.904,271.045,0.8789,0.881,0.8718287590563547
0,271.599,270.522,0.8967,0.9013,0.7831372589008481
0,271.504,270.66,0.9355,0.938,0.4704362855817227
0,271.461,270.492,0.8761,0.8793,0.9357610906884613
0,271.993,271.103,0.8732,0.8755,0.8968599878653771
0,271.782,270.687,0.8955,0.9004,0.8108844508573263
0,271.553,270.71,0.9345,0.9369,0.4690456475962739
0,271.461,270.516,0.8664,0.8695,0.985142122947184
0,272.011,271.114,0.8739,0.8762,0.9034573478201017
0,271.953,270.849,0.8983,0.903,0.8161613802878659
0,271.666,270.813,0.9319,0.9344,0.47052683638143505
0,271.602,270.682,0.8598,0.8629,1.0282569990771566
0,272.187,271.27,0.8774,0.8798,0.9111052194174363
0,272.27,271.183,0.9008,0.9051,0.7964594433369193
0,272.052,271.181,0.9308,0.9332,0.47195693738432604
0,271.841,270.916,0.8512,0.854,1.0684701707514799
0,272.702,271.722,0.877,0.8806,0.9243577062503506
0,272.706,271.627,0.9044,0.9091,0.7671346994131535
0,272.293,271.411,0.9292,0.9314,0.48156291903963133
0,272.09,271.158,0.8465,0.849,1.0944168497907034
0,273.185,272.163,0.8757,0.8791,0.9233150464225807
0,272.959,271.867,0.9039,0.9085,0.7847107829890942
0,272.903,271.993,0.9293,0.9321,0.48840648947397947
0,272.688,271.702,0.8467,0.8504,1.1062251635369875
0,273.697,272.636,0.8765,0.8809,0.9143736138232731
0,273.856,272.698,0.9027,0.908,0.8012072420245445
0,273.614,272.669,0.9302,0.9335,0.48827520101155847
0,273.372,272.315,0.849,0.8522,1.1068805861328792
0,274.453,273.308,0.8775,0.8817,0.9156813998664173
0,274.283,273.114,0.9027,0.9076,0.7850661540893171
0,273.955,273.054,0.961,0.9637,0.2191841250579964
0,273.848,272.567,0.8971,0.9036,0.7298201730458413
0,271.46,270.462,0.9247,0.9281,0.7302863872984148
0,271.46,270.593,0.9664,0.9691,0.12418629195494894
0,271.46,270.613,0.9585,0.961,0.24889355692310838
0,271.461,270.417,0.8931,0.8967,0.7565851743459797
0,271.46,270.501,0.9201,0.9235,0.7681790417726748
0,271.46,270.579,0.965,0.9679,0.14581574747747703
0,271.46,270.611,0.9574,0.9599,0.2664838145544095
0,271.461,270.433,0.8899,0.8933,0.7624470639820937
0,271.46,270.549,0.9162,0.9194,0.7835652847812455
0,271.46,270.572,0.9641,0.9671,0.1688957493129662
0,271.46,270.612,0.9565,0.959,0.2807687640529641
0,271.461,270.421,0.8912,0.8947,0.7441214889896142
0,271.46,270.586,0.9136,0.9164,0.7893668072175514
0,271.46,270.557,0.9628,0.9659,0.19006123395858932
0,271.46,270.61,0.9548,0.9574,0.3019837559207273
0,271.461,270.392,0.9023,0.9062,0.7017739493099071
0,271.46,270.613,0.9114,0.914,0.7879787185226352
0,271.46,270.56,0.9623,0.9654,0.19904365914965866
0,271.46,270.603,0.9523,0.9549,0.3276997241667644
0,271.461,270.481,0.9211,0.9245,0.5590277515767361
0,271.46,270.626,0.9071,0.9096,0.7839763323866968
0,271.46,270.522,0.9583,0.9618,0.2579513901281274
0,271.46,270.601,0.9501,0.9528,0.346081638480011
0,271.461,270.584,0.938,0.9408,0.4579662269990262
0,271.46,270.632,0.9039,0.9062,0.777419557137249
0,271.46,270.334,0.9348,0.9397,0.3830907088557255
0,271.46,270.599,0.9482,0.9509,0.3640427668979723
0,271.461,270.578,0.9289,0.9318,0.4961749934993091
0,271.46,270.638,0.9015,0.9038,0.7689176732115454
0,271.46,270.348,0.9229,0.9275,0.4882438447380094
0,271.46,270.586,0.9451,0.948,0.38606736245302936
0,271.461,270.559,0.9189,0.922,0.5341135352031531
0,271.46,270.649,0.8985,0.9007,0.7693168921089263
0,271.46,270.426,0.9363,0.9402,0.4797562368392877
0,271.46,270.589,0.9431,0.9459,0.3990381526821085
0,271.461,270.567,0.9243,0.9274,0.5306453274053831
0,271.485,270.677,0.8959,0.898,0.7819027394676062
0,271.46,270.438,0.934,0.9378,0.5135126674246557
0,271.46,270.595,0.9404,0.9431,0.41786466326421356
0,271.461,270.59,0.9333,0.9361,0.516032998016652
0,271.63,270.808,0.8921,0.8942,0.8042205034338943
