wind spd [m/s],Surface T[K],TOA T[K],transmittance,jakobian,TCWV [cm]
0,271.46,270.325,0.9385,0.9436,0.3942363600210062
0,271.459,270.547,0.9139,0.9172,0.5283287870985505
0,271.46,270.513,0.8261,0.829,1.3894154986667213
0,271.46,270.399,0.8463,0.8496,1.1280361285454261
0,271.46,270.378,0.9447,0.9492,0.38247036449756033
0,271.459,270.559,0.9192,0.9223,0.4929104740150817
0,271.46,270.539,0.82,0.8229,1.4251066368229726
0,271.46,270.35,0.8574,0.8614,1.0911389720240858
0,271.46,270.377,0.9437,0.9483,0.3775234662193512
0,271.459,270.59,0.9272,0.9299,0.459548673604136
0,271.46,270.586,0.8179,0.8208,1.4397965666155108
0,271.461,270.322,0.8661,0.8704,1.0604559661046333
0,271.46,270.397,0.9446,0.949,0.3554009779078483
0,271.46,270.612,0.9296,0.9322,0.4365020674746217
0,271.469,270.642,0.8181,0.8205,1.4495984357553295
0,271.703,270.524,0.8714,0.8768,1.0370305354019975
0,271.46,270.448,0.9486,0.9524,0.32443092187444234
0,271.533,270.709,0.934,0.9363,0.42175875553833375
0,271.475,270.752,0.8211,0.8223,1.3964118225897733
0,272.29,271.054,0.8764,0.882,1.0179820326003273
0,271.771,270.76,0.946,0.9501,0.3448777105331587
0,271.803,270.989,0.937,0.9389,0.41883930802057795
0,271.777,271.13,0.8226,0.8225,1.3269324896881198
0,272.917,271.622,0.8771,0.8838,1.016862894056584
0,272.485,271.345,0.9293,0.9342,0.440107478088848
0,272.403,271.569,0.9382,0.9406,0.4171672283603474
0,272.449,271.804,0.82,0.8204,1.2680254215251898
0,273.407,272.072,0.8768,0.8832,1.0201922674919572
0,272.898,271.723,0.9224,0.928,0.5058322668801273
0,273.11,272.246,0.9393,0.9414,0.4210159942488006
0,273.128,272.429,0.8155,0.8153,1.2525399091432854
0,271.46,270.426,0.845,0.848,1.0978644083351603
0,271.46,270.27,0.8852,0.8903,0.8487641549356815
0,271.459,270.354,0.8692,0.8732,0.9070054503831584
0,271.46,270.367,0.9482,0.9529,0.4750918509378841
0,271.46,270.488,0.8441,0.8471,1.1281884231618342
0,271.46,270.305,0.8818,0.8865,0.8832581972437072
0,271.459,270.369,0.8732,0.8771,0.8840501088547059
0,271.46,270.316,0.9414,0.9466,0.5587012894311514
0,271.46,270.532,0.8417,0.8447,1.145450077243503
0,271.46,270.313,0.8807,0.8852,0.8997747446885531
0,271.459,270.404,0.8827,0.8863,0.8325536753121605
0,271.46,270.283,0.9356,0.9411,0.6317128173229392
0,271.46,270.558,0.844,0.847,1.1578294320690554
0,271.46,270.319,0.8804,0.8849,0.894416900776514
0,271.459,270.457,0.8949,0.8981,0.744410935436668
0,271.46,270.24,0.927,0.9329,0.7166801609112184
0,271.46,270.56,0.8414,0.8444,1.1749813137003975
0,271.46,270.336,0.8838,0.8882,0.8673115691902943
0,271.459,270.509,0.9052,0.9085,0.6429708922007007
0,271.46,270.16,0.9078,0.9144,0.7929136351353419
0,271.46,270.561,0.8386,0.8416,1.1917237792722286
0,271.46,270.37,0.894,0.8981,0.8010117624265165
0,271.459,270.497,0.907,0.9103,0.622615062228182
0,271.46,270.139,0.8946,0.9012,0.8890074592240979
0,271.46,270.553,0.8324,0.8354,1.2045033727113745
0,271.46,270.415,0.9064,0.9101,0.6653411205661465
0,271.459,270.454,0.9005,0.9038,0.6561114651792407
0,271.46,270.147,0.8802,0.8866,0.9972572183161423
0,271.46,270.552,0.8322,0.8351,1.2080060979029539
0,271.46,270.423,0.9154,0.9191,0.5255317055263521
0,271.459,270.424,0.891,0.8944,0.6824810715177967
0,271.46,270.223,0.8677,0.8732,1.090506187128122
0,271.46,270.558,0.8335,0.8364,1.211304879851937
0,271.46,270.377,0.9215,0.9259,0.4487305043006532
0,271.459,270.475,0.8943,0.8975,0.6608434582655648
0,271.46,270.349,0.8558,0.8597,1.1502996945949944
0,271.46,270.564,0.8329,0.8359,1.2141728317009375
0,271.46,270.322,0.9259,0.9309,0.41604834474565733
0,271.459,270.542,0.9027,0.9059,0.5993965319451597
0,271.46,270.439,0.8485,0.8515,1.1945323836376338
0,271.46,270.571,0.8303,0.8332,1.2177150708957698
0,271.46,270.284,0.9281,0.9335,0.4111802195449008
0,271.459,270.578,0.91,0.9129,0.5399701223149598
0,271.46,270.471,0.84,0.843,1.2689731457735314
0,271.46,270.581,0.828,0.8309,1.222368800762748
0,271.46,270.292,0.932,0.9373,0.4103236579259992
0,271.459,270.604,0.9162,0.9188,0.49813014638026243
0,271.46,270.501,0.831,0.8339,1.34153059403568
0,271.46,270.59,0.8274,0.8303,1.22936277933851
0,271.46,270.345,0.9387,0.9435,0.40779858565361266
0,271.459,270.63,0.922,0.9243,0.4712256988879995
0,271.46,270.55,0.8272,0.8301,1.3764920742557345
0,271.47,270.61,0.8264,0.8292,1.2343211494241153
0,271.46,270.369,0.9406,0.9452,0.39868359735485603
0,271.459,270.653,0.9267,0.9288,0.4537469982103981
0,271.465,270.623,0.8233,0.8259,1.382042797489459
0,271.883,270.963,0.8237,0.8263,1.2407759530522657
0,271.46,270.402,0.9431,0.9473,0.3799029740023352
0,271.465,270.678,0.9323,0.9342,0.4425048818913697
0,271.581,270.819,0.8228,0.8242,1.3469418710772794
0,271.971,271.04,0.8207,0.8233,1.249007867110583
0,271.933,270.893,0.9451,0.9494,0.3661138615123411
0,271.945,271.142,0.9359,0.9375,0.43231460284602796
0,272.099,271.343,0.8213,0.8217,1.3074573376229397
0,272.443,271.446,0.8232,0.8259,1.250457138778278
0,272.88,271.836,0.9468,0.9511,0.3717604890558957
0,273.063,272.202,0.9363,0.9385,0.4355667327782678
0,272.992,272.14,0.8177,0.8192,1.2851065858371615
0,272.82,271.768,0.8225,0.8265,1.2552268613644824
0,273.14,272.055,0.9407,0.9452,0.4097206997292654
0,273.021,272.15,0.9341,0.9364,0.4654376367057048
0,273.156,272.303,0.8141,0.8153,1.2974159881305034
0,271.46,270.464,0.8586,0.8616,0.9946589304196645
0,271.46,270.454,0.8804,0.8836,0.7866150010452092
0,271.459,270.372,0.8706,0.8745,0.9252610728434277
0,271.46,270.433,0.9545,0.9585,0.3826815987110787
0,271.46,270.492,0.8527,0.8558,1.0644610544885358
0,271.46,270.473,0.8807,0.8838,0.8091838191431325
0,271.459,270.364,0.8677,0.8716,0.9312643971182822
0,271.46,270.391,0.9497,0.9542,0.4528944134847273
0,271.46,270.535,0.857,0.8601,1.070802618631235
0,271.46,270.429,0.8759,0.8792,0.8824207043179882
0,271.459,270.36,0.8675,0.8714,0.9238853227146885
0,271.46,270.341,0.9435,0.9484,0.533302045040865
0,271.46,270.56,0.8608,0.8639,1.0709313578031234
0,271.46,270.383,0.8726,0.8764,0.9392489790091416
0,271.459,270.384,0.8739,0.8776,0.8965250620752243
0,271.46,270.302,0.9371,0.9424,0.6144212345704192
0,271.46,270.566,0.8606,0.8637,1.0893709880540245
0,271.46,270.389,0.8752,0.8789,0.9259799217877667
0,271.459,270.431,0.883,0.8862,0.8320333651144887
0,271.46,270.259,0.9292,0.9349,0.7029203652623475
0,271.46,270.566,0.8539,0.8569,1.1176092753386733
0,271.46,270.454,0.8886,0.8918,0.8379506253409676
0,271.459,270.517,0.896,0.8992,0.7028835535070591
0,271.46,270.155,0.9088,0.9154,0.7948830640432766
0,271.46,270.567,0.8459,0.849,1.1536501251701652
0,271.46,270.522,0.9015,0.9047,0.700793747100182
0,271.459,270.56,0.9041,0.9072,0.6014154170894239
0,271.46,270.143,0.8964,0.903,0.8723236273345126
0,271.46,270.556,0.839,0.842,1.1834487822039126
0,271.46,270.561,0.9088,0.9119,0.5921043883487225
0,271.459,270.547,0.9018,0.9051,0.5843372099544697
0,271.46,270.149,0.8826,0.8891,0.9756761993137311
0,271.46,270.556,0.8362,0.8392,1.1965827270270684
0,271.46,270.53,0.9135,0.9168,0.5146059561624001
0,271.459,270.556,0.9037,0.9069,0.5644790014938843
0,271.46,270.203,0.8699,0.8756,1.080955678034803
0,271.46,270.565,0.835,0.8379,1.2018151458449116
0,271.46,270.435,0.9201,0.9238,0.4541569241280152
0,271.459,270.581,0.908,0.9109,0.5356809409941213
0,271.46,270.298,0.8564,0.8609,1.1599306592975178
0,271.46,270.566,0.8319,0.8348,1.2091583772236187
0,271.46,270.359,0.9255,0.9301,0.4275563520672197
0,271.459,270.609,0.913,0.9156,0.5012167253853252
0,271.46,270.38,0.8483,0.8518,1.2013909948861232
0,271.46,270.576,0.8275,0.8304,1.216631877348534
0,271.46,270.312,0.9272,0.9323,0.4244051740400646
0,271.459,270.633,0.9174,0.9197,0.47280192522421005
0,271.46,270.418,0.8401,0.8431,1.2518372227009222
0,271.46,270.586,0.8274,0.8303,1.2256856826745117
0,271.46,270.303,0.9291,0.9343,0.4274783437769269
0,271.459,270.654,0.9238,0.9259,0.45619916077355666
0,271.478,270.459,0.8347,0.8378,1.308156964916664
0,271.474,270.617,0.8261,0.8288,1.2279520019578551
0,271.46,270.315,0.931,0.9361,0.4347043077911418
0,271.459,270.668,0.9284,0.9304,0.44752316030448724
0,271.6,270.588,0.8296,0.8338,1.3526015509883602
0,271.77,270.891,0.8272,0.8295,1.2296291801991504
0,271.479,270.368,0.9347,0.9394,0.43194215149923787
0,271.644,270.85,0.9286,0.9304,0.45035975587993865
0,271.651,270.678,0.8269,0.8305,1.3649989038050712
0,271.945,271.052,0.8246,0.8268,1.248338423416763
0,272.063,270.982,0.9404,0.945,0.41583292969566565
0,271.823,271.024,0.9269,0.9286,0.46227666940290524
0,271.75,270.823,0.8266,0.8295,1.3520648743454697
0,272.218,271.307,0.8235,0.8253,1.2668233290675204
0,272.864,271.801,0.9454,0.9499,0.39188933019940564
0,272.417,271.547,0.9168,0.9196,0.559972722591303
0,272.676,271.658,0.825,0.8289,1.3405957182116217
0,272.562,271.626,0.8245,0.8278,1.2824443617341292
0,273.181,272.141,0.948,0.9521,0.37348472720042014
0,272.916,271.921,0.9004,0.9039,0.7397311008346377
0,273.177,272.108,0.8202,0.8237,1.3477626916429157
0,271.46,270.524,0.8751,0.8783,0.807985856536126
0,271.46,270.497,0.8876,0.8908,0.6890272417186298
0,271.459,270.413,0.8817,0.8851,0.8921358465938928
0,271.46,270.487,0.9588,0.9623,0.30186195081908707
0,271.46,270.506,0.8671,0.8702,0.930137661688752
0,271.46,270.536,0.8914,0.8946,0.6620280625901812
0,271.459,270.416,0.8766,0.88,0.9128230843356293
0,271.46,270.457,0.9557,0.9595,0.3522881921961119
0,271.46,270.497,0.8625,0.8656,1.0077112979457818
0,271.46,270.532,0.89,0.8932,0.6989537711654848
0,271.459,270.396,0.8689,0.8724,0.9442120907751373
0,271.46,270.424,0.9521,0.9562,0.4107437810057461
0,271.46,270.508,0.8618,0.8649,1.0250604946643347
0,271.46,270.459,0.879,0.8822,0.8350668678906663
0,271.459,270.38,0.8645,0.8682,0.9567000453773715
0,271.46,270.376,0.9465,0.951,0.4916145166800079
0,271.46,270.53,0.8641,0.8672,1.02725308846548
0,271.46,270.388,0.8684,0.8721,0.9451217796087349
0,271.459,270.374,0.864,0.8678,0.9542958094762228
0,271.46,270.336,0.9405,0.9454,0.5721919819714175
0,271.46,270.534,0.8617,0.8647,1.050057104107927
0,271.46,270.388,0.8716,0.8753,0.9554288161604626
0,271.459,270.386,0.8679,0.8716,0.9320930185129479
0,271.46,270.289,0.9327,0.9381,0.6657079634737653
0,271.46,270.529,0.855,0.858,1.095081398846701
0,271.46,270.442,0.8874,0.8907,0.8508059327089272
0,271.459,270.448,0.878,0.8812,0.8598468896106214
0,271.46,270.214,0.9182,0.9242,0.7654851554812296
0,271.46,270.524,0.847,0.85,1.137225250212866
0,271.46,270.518,0.9064,0.9097,0.6776252848832172
0,271.459,270.511,0.8856,0.8888,0.7671335777253191
0,271.46,270.15,0.9001,0.9067,0.8509284516119162
0,271.46,270.525,0.8405,0.8435,1.1649880948132136
0,271.46,270.571,0.9138,0.9168,0.5630289650390297
0,271.459,270.585,0.8961,0.8989,0.6594349752463888
0,271.46,270.146,0.8865,0.893,0.946357726644675
0,271.46,270.533,0.8382,0.8412,1.1768371972080172
0,271.46,270.54,0.9101,0.9134,0.5315296762910882
0,271.459,270.622,0.9028,0.9053,0.582964162073695
0,271.46,270.181,0.8742,0.8802,1.0552709640906934
0,271.46,270.541,0.8384,0.8414,1.1827362555000942
0,271.46,270.462,0.9181,0.9215,0.48055916138538646
0,271.459,270.634,0.9067,0.909,0.5524723529441756
0,271.46,270.243,0.8602,0.8653,1.1549064155445543
0,271.46,270.552,0.8386,0.8416,1.190253093564061
0,271.46,270.393,0.9229,0.9271,0.45241116997139696
0,271.459,270.644,0.9085,0.9107,0.5398541295957335
0,271.46,270.301,0.849,0.8534,1.2206140731034554
0,271.46,270.566,0.8362,0.8392,1.2002667067755046
0,271.46,270.363,0.9258,0.9303,0.44408136315663355
0,271.459,270.656,0.9099,0.9119,0.542509470614328
0,271.529,270.388,0.8414,0.8454,1.266553053285271
0,271.473,270.594,0.8346,0.8376,1.2085187602290284
0,271.46,270.349,0.927,0.9317,0.4432219973181463
0,271.459,270.652,0.9075,0.9096,0.5832310727924417
0,271.747,270.596,0.8371,0.8425,1.3077513727929517
0,272.084,271.134,0.8331,0.8357,1.21409915720455
0,271.485,270.38,0.929,0.9336,0.44076703053540206
0,271.682,270.819,0.8987,0.9012,0.6969006235564643
0,271.955,270.792,0.8348,0.8399,1.3307080399524813
0,272.124,271.19,0.8325,0.8349,1.218219830421194
0,272.708,271.575,0.9336,0.9389,0.4335873106514458
0,272.409,271.391,0.8815,0.8847,0.8585998276679601
0,272.319,271.126,0.8349,0.8397,1.3501863021521112
0,272.98,271.948,0.8321,0.8357,1.2243954867360416
0,273.334,272.213,0.9381,0.9428,0.4198823247490224
0,273.174,271.984,0.8627,0.8678,0.9942433450770652
0,272.797,271.549,0.8321,0.838,1.3708780266451845
0,273.422,272.343,0.8312,0.8344,1.2352567390495226
0,273.763,272.664,0.9424,0.9472,0.4032520279606186
0,273.51,272.263,0.8558,0.8609,1.0386305721117812
0,273.767,272.383,0.8292,0.8351,1.4014515150433637
0,271.46,270.493,0.8761,0.8793,0.7504126791513923
0,271.46,270.469,0.898,0.9013,0.6522070737713697
0,271.461,270.443,0.881,0.8841,0.8417206181519683
0,271.46,270.54,0.9629,0.9662,0.2027106096373379
0,271.46,270.504,0.8759,0.8791,0.7910152294616409
0,271.46,270.512,0.9046,0.9079,0.6071888973298731
0,271.459,270.505,0.8888,0.892,0.8257648636384494
0,271.46,270.516,0.9609,0.9645,0.2372580850749236
0,271.46,270.488,0.8722,0.8753,0.8786776830008207
0,271.46,270.516,0.905,0.9083,0.6124248341686508
0,271.459,270.511,0.8885,0.8917,0.8257046493960731
0,271.46,270.498,0.9591,0.9626,0.27221752586255243
0,271.46,270.463,0.8655,0.8686,0.963714367291583
0,271.46,270.534,0.9043,0.9076,0.6102320874100738
0,271.459,270.503,0.8851,0.8882,0.8393952063140828
0,271.46,270.48,0.957,0.9605,0.3130526734409814
0,271.46,270.467,0.862,0.865,1.0020952109028056
0,271.46,270.538,0.8975,0.9008,0.6603001534672901
0,271.459,270.494,0.881,0.8841,0.8669652735643669
0,271.46,270.461,0.9547,0.9584,0.3587447293418242
0,271.46,270.488,0.8612,0.8643,1.0122821758704554
0,271.46,270.486,0.8817,0.8849,0.8020168457118384
0,271.459,270.477,0.8755,0.8786,0.9054236156077764
0,271.46,270.431,0.9511,0.9552,0.4243446028970137
0,271.46,270.491,0.8587,0.8618,1.0371290399881716
0,271.46,270.407,0.8675,0.8709,0.9549255862093577
0,271.459,270.443,0.8678,0.871,0.9466578801119647
0,271.46,270.385,0.9455,0.9499,0.5092082923322441
0,271.46,270.475,0.8549,0.8579,1.073605563571658
0,271.46,270.374,0.8652,0.8689,1.0057528309871364
0,271.459,270.42,0.8633,0.8666,0.9723827708748656
0,271.46,270.328,0.9375,0.9425,0.6097235039488511
0,271.46,270.477,0.8559,0.859,1.0892195601963972
0,271.46,270.384,0.875,0.8787,0.9555280345479853
0,271.459,270.415,0.8628,0.866,0.9781854659848166
0,271.46,270.264,0.927,0.9326,0.7208127648075541
0,271.46,270.491,0.8563,0.8594,1.0874337821784197
0,271.46,270.457,0.8981,0.9014,0.7985336990715484
0,271.459,270.418,0.8636,0.8668,0.976045336582829
0,271.46,270.164,0.906,0.9125,0.8194207502052182
0,271.46,270.515,0.8577,0.8607,1.0767050929726258
0,271.46,270.532,0.9131,0.9164,0.6440581646127883
0,271.459,270.434,0.8664,0.8695,0.9662897115732691
0,271.46,270.136,0.8906,0.8972,0.9154363620604385
0,271.46,270.535,0.8568,0.8599,1.0763877063013365
0,271.46,270.549,0.9148,0.918,0.5691635777763049
0,271.459,270.443,0.8664,0.8696,0.9596914338739531
0,271.46,270.16,0.8789,0.8852,1.0100510367964595
0,271.46,270.543,0.853,0.856,1.09662530017896
0,271.46,270.498,0.9166,0.92,0.5182453233265183
0,271.459,270.456,0.8669,0.87,0.9607674894076979
0,271.46,270.214,0.8663,0.8719,1.1033203999326988
0,271.46,270.54,0.8476,0.8507,1.1342171383703916
0,271.46,270.447,0.921,0.9245,0.471203265131314
0,271.459,270.452,0.864,0.8671,0.9803223322949224
0,271.52,270.325,0.8557,0.8605,1.1767927375811311
0,271.46,270.543,0.8441,0.8471,1.1679162099187796
0,271.46,270.424,0.9252,0.9291,0.4482364517954654
0,271.459,270.445,0.8593,0.8623,1.007454941289839
0,271.744,270.542,0.8481,0.8538,1.2205843993616576
0,271.489,270.589,0.842,0.8452,1.1814675755737178
0,271.46,270.42,0.9278,0.9317,0.4405426929685469
0,271.471,270.468,0.859,0.8622,1.0179508802700208
0,271.829,270.622,0.8438,0.8497,1.2573927386008477
0,272.644,271.613,0.8408,0.845,1.1900701564754528
0,272.208,271.134,0.9302,0.9346,0.43276837656080314
0,272.072,271.028,0.8658,0.8696,1.0032363753167495
0,272.036,270.824,0.8447,0.8503,1.2808958206931012
0,273.664,272.505,0.8371,0.8417,1.2052690266298889
0,273.555,272.431,0.9333,0.9379,0.4251549203856567
0,272.579,271.536,0.878,0.8822,0.9431925275195912
0,272.817,271.544,0.8498,0.856,1.2802011900088206
0,273.985,272.787,0.8334,0.8386,1.230239021480322
0,274.079,272.976,0.9386,0.9432,0.4102122539297314
0,273.614,272.555,0.8912,0.8956,0.846059714581432
0,273.444,272.142,0.8563,0.8622,1.2434288977377597
0,271.46,270.446,0.8775,0.8806,0.7289259838986811
0,271.46,270.468,0.9063,0.9096,0.5601792151244308
0,271.459,270.324,0.8757,0.8801,0.8580113494414503
0,271.46,270.554,0.9641,0.9673,0.15635736974400022
0,271.46,270.476,0.8766,0.8798,0.7817230654708796
0,271.46,270.513,0.9144,0.9177,0.5182650548352393
0,271.46,270.376,0.8675,0.8713,0.9144189911947503
0,271.46,270.553,0.9634,0.9666,0.16646709120851663
0,271.46,270.472,0.8749,0.8781,0.8221701090586488
0,271.46,270.518,0.9165,0.9199,0.5257423788959533
0,271.459,270.425,0.8722,0.8755,0.9149282884573224
0,271.46,270.541,0.9622,0.9655,0.18156679396124065
0,271.46,270.471,0.8737,0.8768,0.860950171567253
0,271.46,270.491,0.9111,0.9144,0.5946855959986337
0,271.459,270.481,0.8785,0.8816,0.889490192879322
0,271.46,270.536,0.9615,0.9648,0.1975825587738932
0,271.46,270.472,0.8706,0.8738,0.8929409635298498
0,271.46,270.487,0.9067,0.91,0.6291578673655123
0,271.459,270.509,0.8831,0.8863,0.8644933794924873
0,271.46,270.526,0.9603,0.9638,0.22441639091840745
0,271.46,270.485,0.87,0.8731,0.9178041940927841
0,271.46,270.522,0.9047,0.908,0.622936986636619
0,271.459,270.528,0.8857,0.8888,0.8448381965299057
0,271.46,270.515,0.9591,0.9626,0.25642844396404485
0,271.46,270.487,0.8692,0.8724,0.956150622281819
0,271.46,270.55,0.8984,0.9017,0.6424576690307087
0,271.459,270.539,0.8857,0.8889,0.8389631015688334
0,271.46,270.503,0.9576,0.9611,0.2957099519203806
0,271.46,270.459,0.8664,0.8695,1.003901383245043
0,271.46,270.513,0.885,0.8882,0.7695867090188799
0,271.459,270.543,0.8838,0.887,0.844163654255021
0,271.46,270.482,0.9553,0.9589,0.34831915078033787
0,271.46,270.475,0.8693,0.8725,0.9975360087287706
0,271.46,270.425,0.8715,0.8748,0.9439717946495492
0,271.459,270.547,0.883,0.8862,0.8484469722076347
0,271.46,270.446,0.9516,0.9555,0.4224451265212892
0,271.46,270.509,0.8728,0.8759,0.9583444907282302
0,271.46,270.394,0.8661,0.8697,1.0033995808966363
0,271.459,270.549,0.8823,0.8854,0.8586976694385952
0,271.46,270.384,0.9442,0.9487,0.5291876940647419
0,271.46,270.537,0.8773,0.8804,0.9203118802037394
0,271.46,270.394,0.8668,0.8703,0.9957493129662016
0,271.459,270.553,0.8815,0.8847,0.8696828172719535
0,271.46,270.314,0.9344,0.9395,0.6481804183895623
0,271.46,270.559,0.8782,0.8813,0.8976594963621626
0,271.46,270.373,0.8737,0.8776,0.9586235360699117
0,271.459,270.55,0.8809,0.8841,0.8806819862032397
0,271.46,270.223,0.9179,0.9239,0.7681313190539074
0,271.46,270.565,0.8752,0.8783,0.903794364028491
0,271.46,270.373,0.8914,0.8954,0.8770100391061166
0,271.459,270.55,0.8816,0.8847,0.8889320002243375
0,271.46,270.148,0.8979,0.9044,0.8732773679085113
0,271.46,270.565,0.8716,0.8747,0.9315117802715503
0,271.46,270.409,0.9044,0.9082,0.7853112938669169
0,271.459,270.55,0.8815,0.8846,0.8945001606053037
0,271.46,270.155,0.8845,0.8909,0.958107865581009
0,271.46,270.556,0.8687,0.8718,0.9756412740334367
0,271.46,270.45,0.9132,0.9166,0.6693721097418588
0,271.459,270.561,0.8836,0.8867,0.8906193756277629
0,271.46,270.207,0.8729,0.8785,1.048983954765389
0,271.46,270.546,0.8659,0.869,1.0266154089316943
0,271.46,270.48,0.9221,0.9254,0.529185348717452
0,271.459,270.578,0.8876,0.8905,0.8702345347289849
0,271.649,270.432,0.8553,0.8601,1.138364018293709
0,271.46,270.544,0.8633,0.8664,1.073779833072456
0,271.46,270.464,0.9255,0.9289,0.47777227697531777
0,271.459,270.606,0.8917,0.8944,0.8400907037571443
0,271.799,270.586,0.8529,0.8589,1.1867354805157722
0,271.511,270.604,0.8592,0.8623,1.1042087766974453
0,271.613,270.618,0.9304,0.9344,0.4611037408289273
0,271.694,270.843,0.8955,0.8978,0.8000987085294163
0,273.108,271.74,0.8501,0.8571,1.220570684178593
0,273.086,272.004,0.8545,0.8585,1.1381117405026182
0,272.957,271.889,0.9321,0.9365,0.4560061794802507
0,272.662,271.761,0.8997,0.9025,0.7590592098219067
0,273.672,272.283,0.8541,0.8605,1.2143954357502307
0,274.045,272.846,0.8467,0.8519,1.1893435576878957
0,274.246,273.127,0.9346,0.9392,0.45326951609367117
0,273.716,272.766,0.9101,0.9133,0.718006046917143
0,273.819,272.482,0.8625,0.8687,1.1640499049114632
0,271.46,270.449,0.8839,0.8871,0.7139947382643413
0,271.46,270.479,0.9177,0.9211,0.49319992046213545
0,271.459,270.291,0.8833,0.8882,0.8230297298261895
0,271.46,270.551,0.9646,0.9678,0.14438972533943806
0,271.46,270.493,0.8881,0.8913,0.7246528121223863
0,271.46,270.556,0.9298,0.9329,0.4252908995426572
0,271.459,270.338,0.8705,0.8747,0.903223781821519
0,271.46,270.55,0.9642,0.9673,0.1495043669346821
0,271.46,270.481,0.8863,0.8895,0.7622582125394504
0,271.46,270.56,0.9303,0.9334,0.41904207858952847
0,271.459,270.351,0.861,0.865,0.9459595274635071
0,271.46,270.547,0.9632,0.9665,0.15757567568945566
0,271.46,270.467,0.8831,0.8863,0.7980030897401255
0,271.46,270.553,0.9278,0.931,0.4400540959450985
0,271.459,270.366,0.8576,0.8614,0.9687820509552191
0,271.46,270.547,0.9626,0.9658,0.16303355376198805
0,271.46,270.476,0.8793,0.8825,0.8094810154334049
0,271.46,270.526,0.9207,0.924,0.5101439839292724
0,271.459,270.382,0.8555,0.8591,0.985453136392142
0,271.46,270.549,0.9621,0.9653,0.16850509603177438
0,271.46,270.502,0.8786,0.8818,0.805567854466102
0,271.46,270.49,0.9117,0.915,0.5977498432186323
0,271.459,270.41,0.8622,0.8655,0.9819697858086098
0,271.46,270.549,0.9616,0.9648,0.17765628425609156
0,271.46,270.511,0.8773,0.8805,0.8201051837273685
0,271.46,270.477,0.9037,0.907,0.6411798116584155
0,271.459,270.422,0.8652,0.8684,0.9746297155501624
0,271.46,270.547,0.961,0.9643,0.1922454660867881
0,271.46,270.49,0.8762,0.8793,0.8762201669275441
0,271.46,270.521,0.9012,0.9045,0.6274668209837202
0,271.459,270.441,0.8689,0.872,0.9586754906109629
0,271.46,270.544,0.9604,0.9637,0.21192751857158157
0,271.46,270.477,0.8753,0.8785,0.9097854007229789
0,271.46,270.576,0.9001,0.9031,0.6079871821672029
0,271.459,270.462,0.8742,0.8773,0.9341199594152949
0,271.46,270.536,0.9596,0.963,0.23939000576139668
0,271.46,270.522,0.8811,0.8843,0.8670083055885549
0,271.46,270.578,0.8987,0.9017,0.6779073383877267
0,271.459,270.484,0.8785,0.8816,0.9031470991623032
0,271.46,270.524,0.9585,0.962,0.27645694503219753
0,271.46,270.57,0.8849,0.8879,0.7856642686340393
0,271.46,270.507,0.8941,0.8973,0.8167236008218914
